year,state_code,dist_code,court_no,mean_days,median_days
2013,6,2,5,234.32131495227995,168.0
2013,6,3,4,190.0907003444317,113.0
2013,6,4,5,240.35121951219512,157.5
2013,6,5,4,94.0889303482587,69.0
2013,6,6,4,215.18056074766355,191.0
2013,6,7,4,343.2381930184805,238.0
2013,6,8,5,281.9662684469431,167.0
2013,6,9,6,219.05882352941177,109.0
2013,6,10,4,81.21907635182177,42.0
2013,6,11,4,566.8360175695461,589.0
2013,6,12,4,586.494923857868,405.0
2013,6,13,4,202.05432722678458,179.0
2013,6,15,3,211.1122448979592,210.0
2013,6,16,3,265.4619439868204,147.0
2013,6,17,2,384.7681660899654,310.0
2013,6,18,3,456.25897920604916,251.0
2013,6,20,3,351.8965517241379,319.0
2013,6,21,2,427.42438452520514,329.0
2013,6,22,3,490.4858490566038,205.0
2013,6,23,4,1444.9125,1477.0
2013,6,24,2,375.8996138996139,254.0
2013,6,25,2,1833.4285714285713,1863.5
2013,6,26,3,1747.3066666666666,1747.5
2013,6,28,3,1930.3636363636363,1948.0
2013,6,19,3,285.16172734970365,177.0
2013,7,1,2,244.53846153846155,26.0
2013,7,2,2,470.42918454935625,548.0
2013,7,3,1,920.364705882353,1153.0
2013,7,4,2,240.26470588235293,24.5
2013,7,5,1,385.5969387755102,406.5
2013,7,6,2,260.1045197740113,154.0
2013,7,7,2,1099.123595505618,1213.0
2013,7,8,4,343.96,64.0
2013,7,9,4,834.2111801242236,616.0
2013,7,10,1,470.9791666666667,362.0
2013,7,11,1,503.9840425531915,467.5
2013,7,12,1,42.0,34.0
2013,7,14,1,172.5503597122302,163.5
2013,7,15,1,512.6434782608695,457.0
2013,7,17,1,526.4540901502504,562.0
2013,7,18,1,757.2727272727273,634.0
2013,7,19,1,249.55438596491229,57.0
2013,7,20,1,688.6173469387755,545.0
2013,7,21,1,43.05223880597015,12.0
2013,7,23,1,1748.0425531914893,1730.0
2013,7,24,1,1802.4782608695652,1711.0
2013,7,13,1,326.10504201680675,185.0
2013,7,16,1,458.07960199004975,331.0
2013,7,1,3,933.5780051150895,1210.0
2013,7,3,5,184.6579572446556,1.0
2013,7,4,4,240.41618497109826,68.5
2013,7,6,5,499.59141184124917,411.0
2013,7,7,3,1095.4194229415905,1043.0
2013,7,8,5,583.1898734177215,465.0
2013,7,9,5,837.5453359425962,656.0
2013,7,10,4,1020.7450748620961,716.0
2013,7,11,2,1186.437535653166,1495.0
2013,7,14,3,399.81592039800995,229.0
2013,7,15,2,543.8571428571429,381.0
2013,7,17,3,767.5054263565892,669.0
2013,7,18,2,576.3235294117648,554.5
2013,7,19,5,646.8491484184915,496.0
2013,7,20,2,874.5388471177945,669.0
2013,7,22,4,834.6337262012693,744.5
2013,7,24,3,1703.958762886598,1698.0
2013,8,3,2,695.1875,368.5
2013,8,17,5,51.15341959334565,15.0
2013,8,18,4,643.7892052698683,512.0
2013,8,31,1,459.7882775119617,451.0
2013,8,33,1,2019.8559556786704,2024.0
2013,8,34,4,1970.7964480874316,1974.5
2013,8,35,1,1969.7806652806653,1978.0
2013,8,36,1,1896.6720430107528,1900.5
2013,8,1,11,2018.409090909091,2026.5
2013,8,2,2,106.47328244274809,9.0
2013,8,4,2,445.47849462365593,220.5
2013,8,5,3,1444.1764705882354,1820.0
2013,8,6,2,157.26777251184834,61.0
2013,8,6,5,627.4444444444445,641.0
2013,8,7,2,767.2229437229437,707.0
2013,8,9,2,117.10611782477342,86.5
2013,8,10,1,966.2661516853933,500.0
2013,8,11,1,80.64194200944033,23.0
2013,8,12,2,250.90934065934067,114.5
2013,8,13,1,326.6896390060947,132.0
2013,8,14,1,318.3551829268293,294.0
2013,8,15,3,881.21776504298,664.0
2013,8,19,2,570.9631449631449,515.0
2013,8,20,1,462.2242152466368,392.0
2013,8,21,2,403.1936842105263,270.0
2013,8,22,2,523.093373493976,356.5
2013,8,23,2,158.3480971128609,104.0
2013,8,24,1,637.8253382533825,638.0
2013,8,25,1,382.4575569358178,314.0
2013,8,26,1,298.2325285895807,252.5
2013,8,27,1,375.2718446601942,326.0
2013,8,28,2,206.77064595257562,188.0
2013,8,29,1,467.84620334620337,280.5
2013,8,30,1,317.43569553805776,245.0
2013,8,30,4,1975.8711566617862,1975.0
2013,8,37,1,1957.4084507042253,1996.0
2013,8,38,1,1943.5032092426188,1948.0
2013,8,39,1,1961.7648083623694,1974.0
2013,8,1,9,1841.6926154965442,1924.0
2013,8,2,3,430.48275862068965,292.0
2013,8,3,3,440.75333333333333,225.5
2013,8,3,6,1103.75,1100.5
2013,8,3,9,920.8477508650519,728.0
2013,8,4,4,740.0395387149917,605.0
2013,8,5,4,1395.6129032258063,1911.0
2013,8,6,3,301.0988970588235,232.0
2013,8,6,6,933.7573221757323,944.0
2013,8,6,8,2042.5,2027.0
2013,8,7,3,931.0357142857143,752.0
2013,8,9,1,1962.6,1987.0
2013,8,9,3,268.42300709688067,238.0
2013,8,9,8,2029.5365853658536,2064.0
2013,8,10,3,1243.925534591195,1032.0
2013,8,11,3,245.42474291056405,174.0
2013,8,12,3,515.0781395348837,370.0
2013,8,13,3,249.65013774104682,131.0
2013,8,13,6,545.824298160697,496.5
2013,8,14,3,459.6081041112097,461.0
2013,8,15,4,1190.5249772933696,1502.0
2013,8,16,2,347.97412398921836,314.0
2013,8,16,4,333.3058103975535,298.0
2013,8,17,4,515.3782696177062,196.0
2013,8,17,7,763.5197568389058,521.0
2013,8,18,3,548.2027784547892,523.0
2013,8,18,5,733.4951749095295,697.0
2013,8,19,3,557.8835257082897,464.5
2013,8,20,3,262.9977375565611,203.0
2013,8,21,3,643.1899026140441,532.0
2013,8,22,3,362.0644859813084,266.0
2013,8,23,3,555.0139518028628,368.0
2013,8,24,3,654.2194122885129,614.0
2013,8,25,3,411.0380835380835,362.0
2013,8,26,2,311.33635187580853,287.0
2013,8,27,2,615.9733840304183,601.0
2013,8,28,1,412.3273309934381,269.0
2013,8,29,3,953.45965596737,815.0
2013,8,30,3,386.3357933579336,277.0
2013,8,30,5,1992.0575158786169,1990.0
2013,8,33,2,1975.932184750733,1977.0
2013,8,34,5,1977.194756554307,1987.0
2013,8,35,2,2000.4936106239038,2005.0
2013,8,35,4,1844.888888888889,1859.0
2013,8,36,2,1950.6836734693877,1954.0
2013,8,38,2,1982.9039422543033,1989.0
2013,8,38,5,1985.0191347753744,1991.0
2013,8,39,2,1958.3163585629577,1967.0
2013,8,1,12,2055.162162162162,2048.5
2013,8,1,15,2043.3636363636363,2013.0
2013,8,1,17,1995.1538461538462,2012.0
2013,8,5,2,1929.287037037037,1966.0
2013,8,6,11,2005.7818181818182,1992.0
2013,8,6,13,2019.7777777777778,2057.0
2013,8,10,4,1972.4242424242425,1963.5
2013,8,12,5,1982.6822429906542,2000.0
2013,8,14,5,1937.2371794871794,1950.5
2013,8,17,9,1985.6238636363637,1993.0
2013,8,18,8,1938.2,1924.0
2013,8,22,5,1981.9986263736264,1984.0
2013,8,31,4,1966.9123376623377,1973.0
2013,8,34,2,514.6712433257055,482.0
2013,8,36,5,1997.532196969697,1998.0
2013,8,37,2,1959.3508287292818,1961.0
2013,9,1,11,454.982905982906,616.0
2013,9,2,11,516.7585139318885,403.0
2013,9,6,8,522.3721804511279,77.5
2013,9,7,11,234.5096153846154,21.5
2013,9,8,11,277.6111111111111,84.0
2013,9,9,12,504.3615384615385,669.5
2013,9,11,2,597.0833333333334,643.5
2013,9,13,13,502.4272997032641,549.0
2013,9,14,9,129.46844660194174,85.0
2013,9,18,2,171.3828125,52.5
2013,9,21,2,78.16666666666667,64.0
2013,9,22,7,812.8481012658228,1125.5
2013,9,23,3,143.68794326241135,99.0
2013,9,24,5,48.28735632183908,38.0
2013,9,25,6,448.0263157894737,428.0
2013,9,26,7,506.5,506.5
2013,9,27,4,548.0434782608696,283.0
2013,9,29,5,147.725,72.5
2013,9,30,6,611.1440922190202,620.0
2013,9,31,11,496.8137651821862,565.0
2013,9,32,4,228.0,46.5
2013,9,33,22,210.175,60.0
2013,9,34,2,564.5482233502538,536.0
2013,9,35,8,609.9419191919192,698.0
2013,9,38,9,405.7355769230769,161.5
2013,9,39,1,527.8536585365854,406.0
2013,9,3,4,181.33333333333334,105.0
2013,9,4,14,395.92691029900334,193.0
2013,9,5,7,750.7972972972973,776.5
2013,9,10,5,848.025,721.0
2013,9,12,8,97.12719298245614,62.0
2013,9,19,9,464.35849056603774,438.0
2013,9,20,8,573.438596491228,432.5
2013,9,28,10,515.69140625,436.5
2013,9,36,6,349.45,32.0
2013,9,40,6,487.5194174757282,497.0
2013,9,31,32,314.8181818181818,184.0
2013,9,1,26,43.959798994974875,36.0
2013,9,2,20,851.5625,724.0
2013,9,2,26,745.9802631578947,649.0
2013,9,2,30,371.4406779661017,143.0
2013,9,2,38,1037.5833333333333,1386.5
2013,9,2,44,603.4678899082569,602.0
2013,9,2,50,2255.285714285714,2293.0
2013,9,2,61,2278.1428571428573,2361.0
2013,9,3,12,1096.0,1346.0
2013,9,3,16,349.3888888888889,426.0
2013,9,5,14,980.1,831.5
2013,9,6,28,1658.625,1621.5
2013,9,7,23,734.1333333333333,598.0
2013,9,7,26,232.0909090909091,171.0
2013,9,7,32,797.365296803653,791.0
2013,9,7,38,469.3333333333333,364.0
2013,9,8,18,158.73684210526315,71.0
2013,9,8,26,378.4166666666667,154.5
2013,9,8,39,697.7078651685393,684.0
2013,9,9,25,140.46875,77.0
2013,9,9,48,1424.4166666666667,1400.5
2013,9,11,13,1267.5,1267.5
2013,9,11,18,691.5555555555555,672.0
2013,9,11,22,423.40983606557376,470.0
2013,9,12,25,156.72058823529412,150.0
2013,9,13,9,688.2678571428571,555.0
2013,9,13,26,139.95744680851064,42.5
2013,9,14,14,148.48223350253807,53.0
2013,9,14,20,586.551724137931,627.0
2013,9,14,27,182.875,50.5
2013,9,18,13,77.8019801980198,57.0
2013,9,18,19,1189.140350877193,1197.0
2013,9,19,13,50.5,50.5
2013,9,19,17,282.0,282.0
2013,9,19,21,774.3818181818182,732.5
2013,9,19,34,880.7777777777778,1327.0
2013,9,20,27,371.05263157894734,79.0
2013,9,21,6,106.69473684210526,71.0
2013,9,22,17,821.2352941176471,815.0
2013,9,22,23,968.9646017699115,946.0
2013,9,26,12,549.3958333333334,514.5
2013,9,27,8,629.0833333333334,480.0
2013,9,29,10,1329.7142857142858,1527.0
2013,9,30,18,697.375,677.0
2013,9,31,37,675.4166666666666,671.5
2013,9,33,7,502.40425531914894,154.0
2013,9,33,11,502.25,516.5
2013,9,33,16,667.1875,691.0
2013,9,35,12,1008.635294117647,1111.0
2013,9,35,24,758.9718309859155,635.0
2013,9,35,32,1707.3454545454545,1709.0
2013,9,36,11,205.03703703703704,39.0
2013,9,38,14,574.1597222222222,534.0
2013,9,38,20,595.7753303964757,556.0
2013,9,38,34,2147.6382978723404,2158.5
2013,9,39,14,935.5,935.5
2013,9,34,15,2197.6,2161.0
2013,9,24,18,2176.157894736842,2156.0
2013,9,1,12,297.3269230769231,78.0
2013,9,2,17,200.810274372446,60.0
2013,9,3,5,1341.8526315789475,1532.0
2013,9,5,10,940.8188405797101,875.0
2013,9,6,11,1369.0826086956522,1529.0
2013,9,7,14,444.69500531349627,99.0
2013,9,8,19,81.75,84.5
2013,9,8,20,146.47169811320754,61.0
2013,9,9,13,598.7223926380368,441.0
2013,9,10,6,556.1416666666667,495.0
2013,9,11,6,809.3298429319372,777.0
2013,9,11,7,508.0,508.0
2013,9,12,10,150.5655546935609,79.0
2013,9,13,14,200.51389710230632,66.0
2013,9,14,10,590.6032315978456,542.0
2013,9,18,3,304.9540636042403,110.0
2013,9,19,10,1095.876923076923,1258.0
2013,9,19,11,421.0,47.0
2013,9,20,15,361.49217311233883,97.0
2013,9,21,3,141.80351262349066,68.0
2013,9,21,4,329.0,329.0
2013,9,22,10,1051.121951219512,1246.0
2013,9,23,6,645.5242718446602,169.0
2013,9,24,6,100.36339982653946,58.0
2013,9,25,7,306.19097222222223,208.0
2013,9,26,8,1085.875,1270.5
2013,9,27,10,1229.9911504424779,1322.0
2013,9,28,17,718.2457152553877,626.0
2013,9,29,6,902.9577464788732,1289.0
2013,9,30,7,614.4101382488479,538.0
2013,9,31,12,855.1803278688525,707.0
2013,9,32,9,553.3690476190476,519.0
2013,9,33,8,206.34285714285716,57.5
2013,9,33,12,740.1627906976744,686.0
2013,9,33,14,1069.4285714285713,1131.0
2013,9,33,17,750.0,675.5
2013,9,33,20,810.421052631579,805.0
2013,9,33,23,696.25,719.5
2013,9,34,3,814.834422657952,773.0
2013,9,35,9,443.4158607350097,477.0
2013,9,36,8,175.28467153284672,32.0
2013,9,38,13,1041.44578313253,775.5
2013,9,39,2,572.5474452554745,518.5
2013,9,8,23,1429.0,1429.0
2013,9,13,30,623.888,592.0
2013,9,14,16,1310.0,1310.0
2013,9,14,22,684.5,465.5
2013,9,14,29,896.6666666666666,896.0
2013,9,14,37,644.5,634.5
2013,9,30,25,604.0,604.0
2013,9,31,27,22.666666666666668,24.0
2013,9,31,33,698.2941176470588,557.0
2013,9,31,39,818.0,818.0
2013,9,39,11,1112.3333333333333,1334.0
2013,9,39,16,894.5,894.5
2013,9,12,22,930.0,930.0
2013,9,1,22,45.71052631578947,35.0
2013,9,1,27,232.2828282828283,76.0
2013,9,1,31,148.86740331491714,72.0
2013,9,2,21,597.4276729559748,497.0
2013,9,2,27,470.2573932092004,160.0
2013,9,2,31,246.30623306233062,131.0
2013,9,2,39,548.223880597015,463.0
2013,9,2,45,619.188524590164,583.0
2013,9,2,54,2249.8333333333335,2258.0
2013,9,3,9,756.4571428571429,712.0
2013,9,3,13,1180.75,1326.5
2013,9,3,17,1069.7906976744187,1339.5
2013,9,3,22,1474.0357142857142,1472.0
2013,9,5,15,1003.9166666666666,878.5
2013,9,5,18,970.247311827957,883.0
2013,9,5,21,606.6578947368421,628.0
2013,9,6,14,39.285714285714285,43.0
2013,9,6,18,738.8214285714286,802.0
2013,9,6,20,889.0,940.5
2013,9,6,22,738.0,739.0
2013,9,7,24,97.86764705882354,42.0
2013,9,7,27,451.3333333333333,89.0
2013,9,7,33,672.8229166666666,593.0
2013,9,7,42,153.88311688311688,91.0
2013,9,7,44,196.35294117647058,206.0
2013,9,8,12,225.1818181818182,58.0
2013,9,8,22,62.871428571428574,63.0
2013,9,8,27,71.0,71.0
2013,9,8,32,864.6842105263158,1059.0
2013,9,8,40,417.94736842105266,437.0
2013,9,9,26,139.2289719626168,147.5
2013,9,9,30,336.55128205128204,153.5
2013,9,9,34,500.3333333333333,409.0
2013,9,9,36,292.5,142.0
2013,9,9,40,1899.0,1899.0
2013,9,9,44,1455.6666666666667,1527.0
2013,9,10,13,738.5185185185185,728.0
2013,9,10,16,256.7142857142857,60.0
2013,9,11,14,663.0483870967741,646.0
2013,9,11,19,534.875,415.5
2013,9,11,20,1829.642857142857,1844.0
2013,9,11,23,183.4375,100.5
2013,9,11,25,1273.2903225806451,1729.0
2013,9,12,13,85.7043795620438,67.0
2013,9,12,17,97.45454545454545,24.0
2013,9,12,19,238.36,162.0
2013,9,12,26,199.20164609053498,171.0
2013,9,13,8,165.83823529411765,140.0
2013,9,13,12,177.1632183908046,113.0
2013,9,13,25,707.0250896057348,622.0
2013,9,13,29,110.20370370370371,57.5
2013,9,13,31,581.0641025641025,605.5
2013,9,13,36,2254.75,2261.5
2013,9,14,15,307.2441016333938,169.5
2013,9,14,21,421.6095238095238,457.0
2013,9,14,26,68.32,31.0
2013,9,14,28,902.0790513833992,990.0
2013,9,14,36,291.0833333333333,130.0
2013,9,18,11,207.84931506849315,82.0
2013,9,18,14,307.44615384615383,235.0
2013,9,18,20,1195.2129032258065,1180.0
2013,9,18,22,1869.0652173913043,1839.5
2013,9,19,14,1066.2790697674418,945.5
2013,9,19,18,239.51461988304092,161.5
2013,9,19,22,708.6666666666666,544.0
2013,9,19,35,644.6666666666666,533.0
2013,9,20,18,880.2,909.0
2013,9,20,23,759.6,588.0
2013,9,20,28,410.2368421052632,180.0
2013,9,20,35,1261.9,1359.0
2013,9,21,7,167.37002341920376,109.0
2013,9,21,9,798.6118721461187,261.0
2013,9,22,18,820.4568965517242,733.0
2013,9,22,24,1033.1566265060242,1232.0
2013,9,22,27,892.0,1198.0
2013,9,22,31,2221.266666666667,2245.0
2013,9,22,33,2219.45,2216.0
2013,9,23,9,757.0,596.0
2013,9,23,11,664.4823529411765,508.0
2013,9,26,15,121.208,63.0
2013,9,26,23,561.2857142857143,405.5
2013,9,27,5,788.5494505494505,547.0
2013,9,29,11,1715.5714285714287,1866.0
2013,9,30,13,1025.7884615384614,878.0
2013,9,30,19,745.4375,610.0
2013,9,30,20,894.0,642.0
2013,9,30,24,1065.5714285714287,1330.0
2013,9,30,27,728.0357142857143,779.0
2013,9,31,22,543.2142857142857,470.0
2013,9,31,26,775.5714285714286,818.0
2013,9,31,30,1176.5,1176.5
2013,9,31,38,1318.3333333333333,1361.5
2013,9,32,7,89.45454545454545,63.0
2013,9,34,9,698.1376623376624,580.0
2013,9,35,13,552.8762626262626,624.5
2013,9,35,18,182.79494382022472,103.0
2013,9,35,22,213.515625,121.5
2013,9,35,25,704.5057471264367,589.0
2013,9,35,28,433.3089430894309,165.0
2013,9,35,30,220.5,98.0
2013,9,36,12,669.4431818181819,134.5
2013,9,38,15,916.741935483871,1167.0
2013,9,38,21,683.7446808510638,634.0
2013,9,38,32,2445.0,2445.0
2013,9,38,35,2248.7045454545455,2232.0
2013,9,39,10,893.4444444444445,667.0
2013,9,39,15,1470.672131147541,1448.0
2013,9,39,19,737.1228070175439,657.0
2013,9,12,21,160.0,53.5
2013,9,4,15,646.357606627113,638.0
2013,9,4,30,610.306338028169,580.0
2013,9,4,31,583.5046728971963,579.0
2013,9,4,32,357.43518518518516,343.5
2013,9,40,7,639.9711494428332,623.0
2013,9,40,14,153.7945205479452,95.0
2013,9,40,23,599.5030674846626,609.0
2013,9,4,24,648.5454545454545,700.0
2013,9,40,19,629.4166666666666,676.0
2013,10,1,6,434.82456140350877,341.0
2013,10,2,5,260.51020408163265,92.0
2013,10,4,7,509.25757575757575,40.0
2013,10,6,5,72.45588235294117,46.0
2013,10,7,7,372.9047619047619,128.0
2013,10,8,9,448.2352941176471,314.0
2013,10,9,5,203.0597014925373,31.0
2013,10,10,17,1032.1911764705883,711.0
2013,10,11,12,367.1111111111111,43.0
2013,10,14,8,545.6,473.0
2013,10,15,3,328.4189189189189,311.0
2013,10,16,1,120.41176470588235,23.0
2013,10,17,1,409.45257452574526,480.0
2013,10,19,2,291.0,291.0
2013,10,20,1,570.2307692307693,469.0
2013,10,22,1,425.37410071942446,530.0
2013,10,23,2,276.2,303.0
2013,10,24,3,232.63513513513513,226.0
2013,10,25,9,280.0,259.0
2013,10,26,2,449.6666666666667,430.5
2013,10,27,2,421.5574387947269,386.0
2013,10,28,7,401.93975903614455,374.0
2013,10,30,4,505.2307692307692,458.0
2013,10,31,4,867.1851851851852,880.0
2013,10,32,19,759.8272727272728,646.5
2013,10,33,20,142.47672778561355,67.0
2013,10,18,5,417.4823529411765,364.0
2013,10,29,1,378.7258064516129,362.5
2013,10,5,4,224.60071942446044,90.5
2013,10,3,12,814.0597609561753,679.0
2013,10,12,2,274.75735294117646,80.5
2013,10,13,1,46.12413166613231,29.0
2013,10,21,6,681.9824561403509,733.0
2013,10,3,16,42.125,46.0
2013,10,3,26,1497.9285714285713,1511.0
2013,10,4,13,687.3815789473684,606.0
2013,10,6,16,2230.0,2204.5
2013,10,10,10,398.75,504.0
2013,10,10,27,825.025,1030.0
2013,10,10,28,654.7647058823529,595.0
2013,10,11,4,37.78787878787879,33.0
2013,10,11,6,17.045454545454547,13.0
2013,10,14,5,190.33333333333334,267.0
2013,10,17,4,194.85714285714286,44.0
2013,10,17,18,1743.4,1739.0
2013,10,20,7,609.1052631578947,644.5
2013,10,20,18,824.4102564102565,770.0
2013,10,21,15,1503.7083333333333,1484.0
2013,10,22,21,1666.3333333333333,1651.0
2013,10,23,5,43.5,40.0
2013,10,24,14,143.71621621621622,52.0
2013,10,24,20,821.3740458015267,831.0
2013,10,26,15,280.0,280.0
2013,10,32,3,556.1605839416059,533.0
2013,10,32,21,681.8727272727273,643.0
2013,10,32,22,600.7597765363129,549.5
2013,10,33,17,482.23836126629425,470.0
2013,10,1,7,837.7010309278351,867.0
2013,10,2,6,81.44848484848485,32.0
2013,10,3,15,1315.5594713656387,1471.0
2013,10,4,8,151.31052631578947,54.0
2013,10,5,5,73.94632768361582,34.0
2013,10,6,6,598.0091743119266,717.0
2013,10,7,8,111.9874213836478,38.0
2013,10,8,11,1082.3863636363637,1374.5
2013,10,9,6,278.6969696969697,298.0
2013,10,10,22,211.38947368421051,26.0
2013,10,11,16,56.13167259786477,20.0
2013,10,12,5,213.18101545253865,66.0
2013,10,14,9,476.0243902439024,314.0
2013,10,15,6,676.5542168674699,553.0
2013,10,17,19,1730.5659090909091,1730.5
2013,10,18,10,578.0642303433001,660.0
2013,10,20,4,541.641095890411,559.0
2013,10,21,7,292.1290322580645,117.0
2013,10,22,3,610.816037735849,558.0
2013,10,23,3,603.2093023255813,386.0
2013,10,24,4,294.1058823529412,103.0
2013,10,25,10,294.9259259259259,297.0
2013,10,26,3,140.97826086956522,77.0
2013,10,27,3,406.5231187669991,393.0
2013,10,28,3,390.84225352112674,285.0
2013,10,29,11,380.2035087719298,407.0
2013,10,30,5,673.3076923076923,678.0
2013,10,31,9,294.84965034965035,68.0
2013,10,32,20,754.047619047619,679.0
2013,10,33,22,530.9913725490196,119.0
2013,10,19,3,53.19642857142857,16.0
2013,10,17,20,1760.0,1774.0
2013,10,13,17,1342.0330396475772,1330.0
2013,11,1,4,486.766081871345,453.0
2013,11,2,2,806.8863636363636,637.0
2013,11,3,2,424.7894736842105,323.0
2013,11,4,2,632.8410123296561,593.0
2013,11,5,2,811.5074183976261,793.0
2013,11,6,3,267.5466666666667,234.0
2013,11,7,2,676.056338028169,692.0
2013,11,8,2,395.41007194244605,357.0
2013,11,9,2,349.75,230.0
2013,11,10,4,591.936,532.0
2013,11,11,2,140.69942196531792,26.0
2013,11,12,3,856.3333333333334,750.0
2013,11,13,2,818.8257575757576,786.0
2013,11,14,3,909.7151898734177,805.0
2013,11,15,3,751.4703703703703,700.0
2013,11,16,2,964.2608695652174,727.5
2013,11,17,2,601.5294117647059,600.5
2013,11,18,2,439.4901960784314,413.0
2013,11,19,2,572.4519230769231,536.5
2013,11,20,2,207.0,12.0
2013,11,21,2,274.8561403508772,274.0
2013,11,22,4,545.85,570.5
2013,11,26,2,560.6829836829837,537.0
2013,11,27,2,400.13120567375887,341.5
2013,11,29,1,395.21287128712873,393.0
2013,11,30,1,38.630630630630634,13.0
2013,11,32,1,276.28,230.0
2013,11,24,2,474.79411764705884,457.0
2013,11,23,2,450.9583333333333,591.5
2013,11,31,1,567.92,857.0
2013,11,1,7,597.8367346938776,583.0
2013,11,4,16,898.9769230769231,942.5
2013,11,4,19,919.4846153846154,936.5
2013,11,6,6,564.7978723404256,591.0
2013,11,7,5,794.7272727272727,806.0
2013,11,8,5,632.0299401197605,624.0
2013,11,10,8,841.7142857142857,795.0
2013,11,11,11,687.695652173913,820.0
2013,11,13,8,191.06896551724137,54.0
2013,11,13,11,1545.1052631578948,1491.0
2013,11,15,14,1453.1935483870968,1478.0
2013,11,17,6,1002.0434782608696,1016.0
2013,11,17,8,688.2,865.5
2013,11,17,11,1338.9,1363.0
2013,11,26,5,602.3170731707318,590.0
2013,11,26,12,1422.7,1397.0
2013,11,27,5,771.375,671.5
2013,11,29,9,852.1546391752578,825.0
2013,11,21,7,410.0,410.0
2013,11,1,19,2001.6,1990.5
2013,11,4,13,829.8295454545455,836.0
2013,11,16,6,638.4333333333333,640.0
2013,11,16,9,701.0927419354839,625.5
2013,11,1,3,893.9043824701196,837.0
2013,11,2,4,564.3959107806692,524.5
2013,11,3,3,456.66423357664235,400.5
2013,11,4,3,879.015228426396,887.0
2013,11,5,3,973.7608440797186,1023.0
2013,11,6,4,833.5832106038291,867.0
2013,11,7,3,940.8488888888888,937.0
2013,11,8,4,656.9021271042673,594.0
2013,11,8,6,573.830070477682,428.0
2013,11,9,3,128.61264822134387,72.0
2013,11,10,3,928.7777777777778,842.0
2013,11,11,3,269.06796116504853,37.0
2013,11,12,4,685.7727272727273,618.5
2013,11,13,3,756.3341666666666,887.0
2013,11,13,6,1065.070588235294,1200.0
2013,11,13,7,962.0714285714286,940.5
2013,11,13,9,163.23709369024857,109.0
2013,11,14,9,918.0299465240641,860.0
2013,11,15,4,760.3904761904762,655.0
2013,11,16,3,778.8976157082749,768.0
2013,11,17,3,727.3951612903226,688.0
2013,11,18,3,397.9524361948956,343.0
2013,11,19,3,635.8158379373849,528.0
2013,11,20,3,635.5454545454545,631.0
2013,11,20,5,864.0212765957447,889.0
2013,11,21,3,424.5710455764075,383.0
2013,11,22,3,573.4242424242424,612.0
2013,11,23,3,758.8172043010753,760.0
2013,11,24,3,543.7115384615385,539.0
2013,11,26,3,941.8954356846473,887.0
2013,11,27,3,942.5829867674859,842.0
2013,11,29,2,557.2999268471104,517.0
2013,11,30,3,854.5474060822899,868.0
2013,11,31,3,945.6223175965665,921.0
2013,11,32,2,425.07990506329116,395.0
2013,11,16,10,1049.8293051359517,1006.0
2013,12,1,2,46.126315789473686,24.0
2013,12,2,2,702.9777777777778,617.0
