state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,state_name,district_name,court_name
5.0,4.0,3.0,5009.0,2.3852380952380954,478.33333333333326,393.0,12.0,12.0,Himachal Pradesh,Una,"Chief Judicial Magistrate, Una"
5.0,5.0,5.0,4096.0,1.991249392318911,926.3333333333335,826.0,6.0,6.0,Himachal Pradesh,Solan,Chief Judicial Magistrate
5.0,5.0,12.0,1708.0,0.9976635514018692,813.0,796.0,3.0,3.0,Himachal Pradesh,Solan,"Chief Judicial Magistrate,TC Kasauli"
5.0,6.0,2.0,9264.0,4.510223953261928,805.4375,733.0,16.0,16.0,Himachal Pradesh,Mandi,"Cheif Judicial Magistrate, TC Sarkaghat"
5.0,6.0,4.0,3394.0,1.983635300993571,809.3333333333335,741.0,6.0,6.0,Himachal Pradesh,Mandi,"Chief Judicial Magistrate, TC Gohar"
5.0,6.0,5.0,3156.0,1.7302631578947367,769.6666666666665,1025.0,6.0,6.0,Himachal Pradesh,Mandi,"Chief Judicial Magistrate, TC Karsog"
5.0,6.0,7.0,3058.0,1.970360824742268,565.0,706.5,8.0,8.0,Himachal Pradesh,Mandi,"Cheif Judicial Magistrate, TC Sundernagar"
5.0,6.0,9.0,2976.0,1.381615598885794,493.11111111111114,490.0,9.0,9.0,Himachal Pradesh,Mandi,"Chief Judicial Magistrate, TC Jogindernagar"
5.0,8.0,4.0,4710.0,1.9907016060862213,768.75,766.0,8.0,8.0,Himachal Pradesh,Chamba,Chief Judicial Magistrate Chamba
5.0,9.0,4.0,4234.0,1.9766573295985064,473.0,475.5,12.0,12.0,Himachal Pradesh,Kinnaur,"Chief Judicial Magistrate,Rampur"
5.0,10.0,3.0,5866.0,1.985781990521327,523.4285714285714,292.0,14.0,14.0,Himachal Pradesh,Kullu,"Chief Judicial magistrate,Kullu"
