,state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days
1550,18.0,6.0,5.0,1136.0,1117.0,160.0,332.18889883616833
1551,18.0,6.0,10.0,209.0,209.0,25.0,184.21052631578948
1552,18.0,10.0,4.0,1433.0,1386.0,265.5,496.7633477633478
1553,18.0,10.0,6.0,2056.0,2049.0,300.0,530.4509516837481
1554,18.0,12.0,4.0,1331.0,1276.0,157.0,284.3996865203762
1555,18.0,13.0,3.0,1145.0,1053.0,117.0,194.28584995251663
1556,18.0,16.0,3.0,1365.0,1335.0,384.0,656.3003745318352
1557,18.0,16.0,9.0,1.0,1.0,3537.0,3537.0
1558,18.0,2.0,8.0,1785.0,1773.0,332.0,537.7963902989284
1559,18.0,1.0,2.0,16170.0,8907.0,467.0,677.3264847872459
1560,18.0,2.0,2.0,63059.0,19889.0,299.0,516.0992508421741
1561,18.0,3.0,2.0,121778.0,48204.0,374.0,640.1029375155589
1562,18.0,3.0,8.0,1518.0,1309.0,331.0,526.1642475171886
1563,18.0,5.0,2.0,8935.0,5288.0,165.5,317.4069591527988
1564,18.0,6.0,2.0,17779.0,11744.0,278.0,600.2752895095368
1565,18.0,9.0,2.0,15131.0,8355.0,432.0,641.2617594254937
1566,18.0,10.0,2.0,24613.0,13310.0,474.0,695.2879038317055
1567,18.0,11.0,2.0,2750.0,2730.0,435.5,636.992673992674
1568,18.0,12.0,2.0,10315.0,6241.0,282.0,417.85595257170326
1569,18.0,13.0,2.0,7288.0,5002.0,472.0,560.3674530187925
1570,18.0,16.0,2.0,1838.0,1372.0,190.5,367.7973760932945
1571,18.0,17.0,2.0,1167.0,981.0,149.0,283.2782874617737
1572,18.0,19.0,2.0,6305.0,3012.0,201.0,323.27954847277556
1573,18.0,20.0,2.0,6566.0,3971.0,619.0,804.8446235205238
1574,18.0,21.0,4.0,6047.0,5105.0,1554.0,1516.113222331048
1575,18.0,22.0,2.0,2333.0,1946.0,673.0,804.3129496402878
1576,18.0,23.0,2.0,7228.0,4261.0,248.0,491.6134710161934
1577,18.0,23.0,6.0,3418.0,2180.0,709.5,931.4697247706422
1578,18.0,24.0,2.0,6440.0,4119.0,590.0,773.0803593105122
1579,18.0,3.0,6.0,1310.0,785.0,171.0,276.14649681528664
1580,18.0,16.0,5.0,1096.0,692.0,183.0,345.5838150289017
1581,18.0,4.0,2.0,14482.0,11754.0,706.5,890.5680619363621
1582,19.0,1.0,3.0,1006.0,1004.0,219.0,409.3217131474104
1583,19.0,2.0,2.0,117.0,71.0,79.0,91.7605633802817
1584,19.0,1.0,1.0,271.0,269.0,179.0,342.42007434944236
1585,20.0,1.0,4.0,7755.0,7704.0,291.0,458.2088525441329
1586,20.0,2.0,6.0,1928.0,1889.0,221.0,318.7861302276337
1587,20.0,3.0,9.0,2303.0,2262.0,357.0,492.3227232537577
1588,20.0,5.0,2.0,1704.0,1697.0,183.0,324.61402474955804
1589,20.0,6.0,2.0,3712.0,3707.0,460.0,519.971675209064
1590,20.0,9.0,1.0,1333.0,1314.0,197.0,340.60654490106543
1591,20.0,10.0,1.0,976.0,956.0,222.0,318.8702928870293
1592,20.0,11.0,8.0,27.0,27.0,1427.0,1632.888888888889
1593,20.0,5.0,6.0,875.0,852.0,302.5,439.07042253521126
1594,20.0,9.0,7.0,83.0,83.0,1829.0,1574.1686746987953
1595,20.0,11.0,5.0,989.0,964.0,319.0,469.850622406639
1596,20.0,1.0,8.0,10123.0,9533.0,296.0,488.18734920801427
1597,20.0,2.0,9.0,4070.0,4008.0,370.0,528.87624750499
1598,20.0,3.0,8.0,4946.0,4882.0,655.0,787.0270380991396
1599,20.0,5.0,5.0,5102.0,5068.0,233.0,361.7202052091555
1600,20.0,6.0,3.0,7416.0,7360.0,367.0,529.1918478260869
1601,20.0,9.0,2.0,2628.0,2623.0,774.0,961.4868471216165
1602,20.0,10.0,2.0,2620.0,2613.0,445.0,605.881745120551
1603,20.0,11.0,10.0,14.0,13.0,523.0,646.1538461538462
1604,21.0,1.0,2.0,2470.0,1743.0,20.0,176.66207687894436
1605,21.0,2.0,1.0,150.0,143.0,322.0,615.9370629370629
1606,21.0,3.0,3.0,5.0,5.0,1163.0,1269.2
1607,21.0,4.0,1.0,85.0,78.0,897.5,1081.0
1608,21.0,5.0,2.0,171.0,148.0,1183.0,1227.7162162162163
1609,21.0,7.0,1.0,6.0,6.0,1643.0,1688.1666666666667
1610,21.0,1.0,4.0,6481.0,3749.0,122.0,295.18724993331557
1611,21.0,2.0,3.0,2035.0,2003.0,60.0,198.591113330005
1612,21.0,4.0,3.0,1266.0,280.0,521.0,684.2642857142857
1613,21.0,5.0,1.0,162.0,162.0,1244.5,1357.9197530864199
1614,21.0,3.0,1.0,127.0,96.0,404.5,624.3958333333334
1615,21.0,7.0,3.0,1.0,1.0,651.0,651.0
1616,22.0,1.0,1.0,107005.0,105746.0,50.0,194.40855446068883
1617,22.0,2.0,1.0,79830.0,78322.0,66.0,188.12821429483415
1618,22.0,3.0,1.0,24774.0,24415.0,87.0,222.8760597993037
1619,22.0,4.0,1.0,17332.0,17118.0,65.0,232.84373174436266
1620,22.0,9.0,1.0,19633.0,19437.0,76.0,210.73041107166745
1621,22.0,11.0,1.0,24717.0,24504.0,74.0,214.42470617042116
1622,22.0,15.0,1.0,20067.0,19561.0,84.0,183.1643065282961
1623,22.0,17.0,1.0,37917.0,37464.0,53.0,223.74866538543668
1624,22.0,18.0,3.0,33200.0,32895.0,77.0,237.5031767745858
1625,22.0,19.0,1.0,43421.0,41932.0,41.0,194.38371649337023
1626,22.0,21.0,1.0,16585.0,16537.0,190.0,321.91008042571207
1627,22.0,24.0,1.0,39560.0,38986.0,143.0,281.9354383624891
1628,22.0,26.0,1.0,24141.0,23804.0,80.0,235.90875483112083
1629,22.0,23.0,1.0,24033.0,23764.0,104.0,313.8347921225383
1630,22.0,13.0,1.0,16668.0,16433.0,35.0,219.53520355382463
1631,22.0,16.0,1.0,15688.0,15441.0,91.0,235.32471990156077
1632,22.0,5.0,1.0,58509.0,58019.0,63.0,195.57898274703115
1633,22.0,6.0,1.0,32360.0,31870.0,56.0,169.08685283966113
1634,22.0,8.0,1.0,72739.0,71793.0,70.0,197.85069575028206
1635,22.0,10.0,1.0,30063.0,29769.0,126.0,282.43457959622424
1636,22.0,12.0,1.0,29843.0,29606.0,66.0,221.7410997770722
1637,22.0,14.0,1.0,18486.0,18232.0,41.5,203.56143045195262
1638,22.0,3.0,9.0,12236.0,8961.0,245.0,446.48309340475396
1639,22.0,15.0,4.0,11087.0,7829.0,138.0,344.5092604419466
1640,22.0,15.0,5.0,1932.0,1676.0,246.0,441.8263723150358
1641,22.0,18.0,6.0,13597.0,12758.0,478.0,687.0496159272614
1642,22.0,18.0,8.0,2344.0,2115.0,199.0,333.8562647754137
1643,22.0,18.0,10.0,3458.0,3261.0,435.0,574.7847286108556
1644,23.0,1.0,1.0,113089.0,78762.0,246.0,555.6732561387471
1645,23.0,2.0,1.0,32951.0,20320.0,274.0,452.2136318897638
1646,23.0,3.0,1.0,15299.0,11374.0,235.0,447.73808686477935
1647,23.0,4.0,1.0,18784.0,12906.0,190.0,397.15698124903145
1648,23.0,5.0,1.0,11481.0,6821.0,263.0,523.5381908811024
1649,23.0,6.0,1.0,16100.0,10943.0,343.0,521.215662980901
1650,23.0,7.0,1.0,19107.0,11439.0,273.0,435.33656788180787
1651,23.0,8.0,1.0,9004.0,5423.0,156.0,319.31716761939884
1652,23.0,9.0,1.0,12804.0,8723.0,306.0,475.34345981886963
1653,23.0,10.0,1.0,56860.0,42790.0,217.0,365.06716522552
1654,23.0,11.0,1.0,22238.0,15856.0,269.0,467.5476160443996
1655,23.0,12.0,1.0,15839.0,11408.0,464.5,669.7004733520337
1656,23.0,13.0,1.0,27637.0,21848.0,176.0,395.14257597949467
1657,23.0,14.0,1.0,13650.0,9822.0,427.0,617.4108124618205
1658,23.0,15.0,1.0,42303.0,33041.0,268.0,524.6719832934839
1659,23.0,16.0,1.0,13313.0,10899.0,257.0,522.5020644095789
1660,23.0,17.0,1.0,17679.0,12591.0,366.0,663.9917401318402
1661,23.0,18.0,1.0,17854.0,13608.0,223.0,414.98295120517344
1662,23.0,19.0,1.0,17472.0,13424.0,298.0,625.6086114421931
1663,23.0,20.0,1.0,46923.0,30372.0,205.0,399.6612998814698
1664,23.0,21.0,1.0,20194.0,17752.0,628.0,840.8058810274898
1665,23.0,22.0,1.0,13113.0,10705.0,371.0,548.8416627744045
1666,23.0,23.0,1.0,29642.0,23164.0,268.0,478.2594543256778
1667,23.0,24.0,1.0,16984.0,14135.0,358.0,572.4741422002122
1668,23.0,25.0,1.0,18753.0,14541.0,302.0,529.9737982257067
1669,23.0,26.0,1.0,30131.0,20947.0,335.0,523.2561703346541
1670,23.0,27.0,1.0,32611.0,24675.0,367.0,658.988166160081
1671,23.0,28.0,1.0,20335.0,15008.0,226.0,477.240605010661
1672,23.0,29.0,1.0,21416.0,18489.0,198.0,410.73081291578774
1673,23.0,30.0,1.0,20903.0,16734.0,305.0,502.01607505677066
1674,23.0,31.0,1.0,18086.0,11009.0,826.0,966.2520664910528
1675,23.0,32.0,1.0,29914.0,23377.0,452.0,666.4872310390555
1676,23.0,33.0,1.0,28434.0,13870.0,427.0,674.3118240807498
1677,23.0,34.0,1.0,68436.0,40046.0,268.0,524.9631423862558
1678,23.0,35.0,1.0,29354.0,23185.0,452.0,656.9961181798577
1679,23.0,36.0,1.0,39282.0,32032.0,264.0,443.4280719280719
1680,23.0,37.0,1.0,31749.0,19395.0,418.0,608.4785253931426
1681,23.0,38.0,1.0,25440.0,17719.0,359.0,554.6770698120662
1682,23.0,39.0,1.0,19563.0,16306.0,330.0,549.0411504967497
1683,23.0,40.0,1.0,45041.0,32796.0,319.0,571.6970972069764
1684,23.0,41.0,1.0,25276.0,17851.0,220.0,379.70365805837207
1685,23.0,42.0,1.0,28524.0,21370.0,256.0,555.340945250351
1686,23.0,43.0,1.0,89526.0,70570.0,176.0,401.64949695337964
1687,23.0,44.0,1.0,97481.0,72224.0,153.0,453.1550315684537
1688,23.0,45.0,1.0,76942.0,61118.0,365.0,617.1081514447462
1689,23.0,46.0,1.0,42428.0,33636.0,593.0,834.4409561184445
1690,23.0,47.0,1.0,318572.0,240275.0,276.0,500.9985058786807
1691,23.0,48.0,1.0,10172.0,8001.0,770.0,945.920384951881
1692,23.0,49.0,1.0,25621.0,19447.0,347.0,508.17838226975886
1693,23.0,50.0,1.0,252512.0,181244.0,253.0,453.0638697005142
1694,24.0,1.0,2.0,2677.0,2611.0,34.0,126.03523554193795
1695,24.0,3.0,4.0,1188.0,1113.0,42.0,91.75022461814915
1696,24.0,2.0,4.0,274.0,255.0,38.0,98.63529411764706
1697,24.0,4.0,2.0,5868.0,5410.0,17.0,100.63641404805915
1698,24.0,2.0,3.0,473.0,371.0,32.0,185.4690026954178
1699,24.0,4.0,5.0,5778.0,4972.0,42.0,169.4941673370877
1700,24.0,4.0,7.0,29.0,29.0,468.0,515.3448275862069
1701,24.0,4.0,9.0,9.0,9.0,447.0,495.77777777777777
1702,25.0,1.0,1.0,2963.0,2488.0,74.0,161.2331189710611
1703,25.0,2.0,1.0,3217.0,2400.0,71.0,140.94291666666666
1704,25.0,6.0,1.0,1365.0,612.0,66.0,178.01307189542484
1705,25.0,3.0,1.0,1405.0,1092.0,71.0,161.92948717948718
1706,25.0,4.0,1.0,2435.0,1897.0,69.0,149.62045334739062
1707,25.0,5.0,1.0,518.0,363.0,88.0,229.22865013774106
1708,25.0,1.0,6.0,9180.0,4503.0,36.0,127.16078170108817
1709,25.0,2.0,5.0,8485.0,4392.0,26.0,118.48201275045537
1710,25.0,9.0,1.0,955.0,606.0,72.0,196.6996699669967
1711,26.0,1.0,1.0,22318.0,21910.0,83.0,232.55709721588315
1712,26.0,2.0,1.0,19667.0,19127.0,12.0,175.31588853453235
1713,26.0,3.0,1.0,24969.0,22727.0,92.0,261.72125665507986
1714,26.0,4.0,1.0,33051.0,31902.0,78.0,274.4257099868347
1715,26.0,5.0,1.0,31818.0,30819.0,77.0,258.1736591063954
1716,26.0,6.0,1.0,39299.0,38953.0,69.0,175.44710291890226
1717,26.0,7.0,1.0,32900.0,32164.0,61.0,143.97634000746177
1718,26.0,8.0,1.0,52566.0,49670.0,157.0,315.94246023756796
1719,26.0,9.0,1.0,29107.0,27293.0,71.0,302.77485069431725
1720,26.0,10.0,1.0,17272.0,17209.0,139.0,337.90330640943694
1721,26.0,11.0,1.0,17854.0,17198.0,65.0,238.83684149319689
1722,26.0,1.0,2.0,16619.0,16067.0,407.0,581.0618659363913
1723,26.0,2.0,2.0,25136.0,23331.0,486.0,661.2702841712743
1724,26.0,3.0,2.0,24498.0,23003.0,436.0,630.9365734904143
1725,26.0,4.0,2.0,22703.0,21631.0,314.0,562.7289538162822
1726,26.0,5.0,2.0,25727.0,24789.0,356.0,556.6456896203962
1727,26.0,6.0,2.0,107588.0,107247.0,303.0,389.09829645584495
1728,26.0,7.0,2.0,35985.0,34547.0,553.0,684.1836917822097
1729,26.0,8.0,2.0,72056.0,69901.0,281.0,498.02018569119184
1730,26.0,9.0,2.0,39122.0,38392.0,403.0,588.4590018753908
1731,26.0,10.0,2.0,49417.0,46455.0,225.0,370.87090732967386
1732,26.0,11.0,2.0,68454.0,63435.0,217.0,437.919870733822
1733,27.0,1.0,1.0,48715.0,48191.0,99.0,230.0568985910232
1734,27.0,1.0,3.0,79478.0,72625.0,351.0,424.9971772805508
1735,29.0,1.0,1.0,16325.0,16092.0,21.0,274.9381680338056
1736,29.0,3.0,1.0,10566.0,10565.0,585.0,712.720965451964
1737,29.0,4.0,1.0,16388.0,16289.0,329.0,458.04899011602924
1738,29.0,5.0,1.0,11451.0,11442.0,214.5,378.4118161160636
1739,29.0,6.0,1.0,6414.0,6380.0,466.0,589.1042319749216
1740,29.0,8.0,13.0,8910.0,8899.0,345.0,536.0810203393639
1741,29.0,9.0,1.0,31323.0,31157.0,278.0,482.1518438874089
1742,29.0,10.0,1.0,14327.0,14281.0,341.0,500.06337091240107
1743,29.0,2.0,25.0,1508.0,1507.0,436.0,521.3576642335767
1744,29.0,7.0,1.0,8559.0,8554.0,540.0,677.6739537058686
1745,29.0,1.0,10.0,2320.0,2125.0,283.0,453.464
1746,29.0,3.0,16.0,1083.0,1083.0,461.0,609.2991689750693
1747,29.0,3.0,24.0,74.0,74.0,1366.0,1416.972972972973
1748,29.0,5.0,24.0,1275.0,1253.0,459.0,511.28890662410214
1749,29.0,6.0,11.0,1707.0,1702.0,627.0,747.542303172738
1750,29.0,6.0,12.0,83.0,83.0,922.0,926.3734939759037
1751,29.0,7.0,8.0,233.0,232.0,1039.0,1198.8491379310344
1752,29.0,7.0,24.0,395.0,395.0,521.0,810.5215189873418
1753,29.0,8.0,2.0,691.0,690.0,337.0,499.07246376811594
1754,29.0,8.0,14.0,224.0,224.0,442.0,624.2366071428571
1755,29.0,9.0,15.0,90.0,90.0,1252.0,1333.1666666666667
1756,29.0,9.0,26.0,870.0,870.0,219.0,374.9609195402299
1757,29.0,9.0,27.0,1047.0,1047.0,398.0,657.6007640878701
1758,29.0,10.0,8.0,894.0,894.0,670.0,800.6856823266219
1759,29.0,10.0,15.0,274.0,274.0,719.5,915.1788321167883
1760,29.0,1.0,25.0,147.0,147.0,1077.0,1180.3537414965986
1761,29.0,1.0,20.0,113.0,113.0,345.0,412.01769911504425
1762,29.0,7.0,4.0,1449.0,1449.0,458.0,619.8122843340235
1763,29.0,2.0,3.0,103723.0,102961.0,276.0,485.77667272073893
1764,29.0,2.0,18.0,376.0,376.0,318.0,401.67287234042556
1765,29.0,2.0,24.0,18739.0,18612.0,455.0,656.7607457554266
1766,30.0,1.0,1.0,14112.0,13962.0,150.0,307.00050136083655
1767,30.0,2.0,1.0,10234.0,10160.0,166.0,309.46761811023623
1768,31.0,1.0,1.0,2931.0,2210.0,59.0,239.12171945701357
1769,31.0,2.0,1.0,7851.0,7461.0,78.0,327.4262163248894
1770,32.0,1.0,1.0,7755.0,7420.0,329.0,549.8932614555256
1771,33.0,1.0,2.0,139.0,139.0,353.0,496.58273381294964
1772,33.0,2.0,2.0,160.0,158.0,229.5,324.4620253164557
1773,33.0,1.0,3.0,168.0,154.0,286.0,538.1558441558442
1774,33.0,2.0,3.0,280.0,220.0,210.0,394.15
