year,state_code,dist_code,court_no,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
2011,13.0,66.0,2.0,498,1921.0,2006.55421686747,1,0,213,284,0
2011,6.0,16.0,8.0,14,2521.5,2523.9285714285716,0,0,0,14,0
2011,5.0,1.0,4.0,2,2622.5,2622.5,0,0,0,2,0
2011,17.0,30.0,15.0,835,68.0,637.2898203592814,498,116,76,145,0
2011,6.0,7.0,4.0,880,1054.0,1243.4136363636364,120,325,170,265,0
2011,13.0,6.0,2.0,603,1834.0,1928.6633499170812,7,41,252,303,0
2011,11.0,17.0,8.0,3,2012.0,1918.3333333333333,0,0,1,2,0
2011,9.0,30.0,6.0,76,1991.5,1978.3815789473683,0,0,25,51,0
2011,1.0,9.0,1.0,8193,256.0,720.5308189918223,4549,1352,769,1523,0
2011,18.0,9.0,1.0,819,358.0,481.5982905982906,421,285,107,6,0
2011,5.0,2.0,14.0,3,2293.0,2251.0,0,0,0,3,0
2011,12.0,3.0,11.0,2,2456.5,2456.5,0,0,0,2,0
2011,17.0,27.0,1.0,3040,480.5,989.2845394736842,1446,325,281,988,0
2011,9.0,29.0,5.0,3,2638.0,2664.3333333333335,0,0,0,3,0
2011,9.0,19.0,17.0,1,2609.0,2609.0,0,0,0,1,0
2011,21.0,1.0,4.0,43,1807.0,1751.3023255813953,2,5,22,14,0
2011,1.0,11.0,3.0,134,1271.0,1298.9253731343283,18,34,46,36,0
2011,13.0,28.0,3.0,6,2261.0,2152.1666666666665,0,0,2,4,0
2011,11.0,32.0,1.0,24,1258.5,1357.6666666666667,0,9,9,6,0
2011,16.0,20.0,7.0,30,1962.5,2136.6,0,0,10,20,0
2011,13.0,60.0,3.0,201,1984.0,2052.766169154229,0,0,75,126,0
2011,10.0,21.0,7.0,43,2033.0,2150.4418604651164,0,0,7,36,0
2011,6.0,6.0,2.0,225,538.0,815.3155555555555,76,85,36,28,0
2011,18.0,18.0,1.0,12,2001.5,2099.0833333333335,0,0,1,11,0
2011,2.0,5.0,1.0,5380,167.0,435.84553903345727,3461,1184,476,259,0
2011,14.0,3.0,4.0,801,1539.0,1551.027465667915,1,60,617,123,0
2011,7.0,1.0,3.0,137,2265.0,2043.2846715328467,1,23,20,93,0
2011,14.0,1.0,1.0,77,838.0,962.6103896103896,11,38,25,3,0
2011,9.0,8.0,18.0,46,2385.0,2348.086956521739,0,0,2,44,0
2011,22.0,10.0,1.0,288,1322.5,1357.2743055555557,0,28,243,17,0
2011,10.0,25.0,10.0,6,2274.0,2262.1666666666665,0,0,1,5,0
2011,12.0,4.0,9.0,12,2668.5,2641.6666666666665,0,0,0,12,0
2011,17.0,16.0,21.0,80,930.5,1318.2125,12,31,7,30,0
2011,14.0,8.0,1.0,118,986.0,1025.1016949152543,0,75,40,3,0
2011,14.0,4.0,8.0,6,1235.5,1251.1666666666667,0,1,5,0,0
2011,10.0,27.0,3.0,494,1733.5,1733.3137651821862,10,30,242,212,0
2011,15.0,1.0,1.0,9,1635.0,1720.111111111111,0,1,5,3,0
2011,1.0,20.0,9.0,625,759.0,982.3616,230,141,118,136,0
2011,12.0,6.0,2.0,3,2589.0,2564.6666666666665,0,0,0,3,0
2011,18.0,10.0,1.0,783,267.0,623.1570881226054,436,138,135,74,0
2011,15.0,2.0,3.0,35,1098.0,1355.3428571428572,0,17,9,9,0
2011,1.0,1.0,3.0,370,397.0,706.3891891891892,183,57,91,39,0
2011,13.0,65.0,2.0,104,1912.5,2022.173076923077,0,3,42,59,0
2011,9.0,14.0,37.0,1,2447.0,2447.0,0,0,0,1,0
2011,5.0,11.0,10.0,34,2642.0,2585.5882352941176,0,0,0,34,0
2011,3.0,20.0,2.0,2651,1191.0,1304.402489626556,48,1051,1196,356,0
2011,15.0,9.0,7.0,993,1091.0,1271.845921450151,0,500,328,165,0
2011,15.0,5.0,11.0,648,1189.0,1301.6574074074074,0,266,267,115,0
2011,14.0,4.0,12.0,3,2492.0,2440.3333333333335,0,0,0,3,0
2011,22.0,15.0,4.0,59,1754.0,1771.1864406779662,0,1,41,17,0
2011,13.0,39.0,3.0,48,1987.0,1965.0625,0,0,16,32,0
2011,9.0,36.0,6.0,8,2261.0,2178.25,0,0,3,5,0
2011,26.0,10.0,1.0,116,2346.5,2331.2586206896553,0,0,0,116,0
2011,11.0,3.0,2.0,2,1027.5,1027.5,1,0,1,0,0
2011,5.0,10.0,2.0,199,931.0,942.9748743718593,31,106,47,15,0
2011,18.0,16.0,1.0,2,2102.5,2102.5,0,0,1,1,0
2011,13.0,20.0,4.0,1060,1810.0,1782.4943396226415,30,90,423,517,0
2011,6.0,12.0,1.0,60,913.0,1088.7833333333333,3,34,15,8,0
2011,14.0,13.0,1.0,93,1015.0,1054.236559139785,1,67,22,3,0
2011,1.0,20.0,1.0,5100,196.0,581.5476470588235,3001,950,644,505,0
2011,22.0,24.0,1.0,746,888.0,914.2975871313673,26,558,156,6,0
2011,14.0,8.0,4.0,276,1408.0,1318.5253623188405,10,73,172,21,0
2011,16.0,19.0,6.0,37,1711.0,1946.1351351351352,0,0,20,17,0
2011,5.0,2.0,1.0,118,1765.5,1778.677966101695,1,10,57,50,0
2011,13.0,15.0,3.0,473,2299.0,2124.1162790697676,1,32,104,336,0
2011,4.0,4.0,4.0,189,444.0,687.2116402116402,66,81,31,11,0
2011,9.0,18.0,2.0,1709,661.0,988.1053247513165,386,741,178,404,0
2011,5.0,9.0,4.0,1,511.0,511.0,0,1,0,0,0
2011,1.0,33.0,2.0,65,400.0,642.7076923076924,29,22,10,4,0
2011,4.0,16.0,2.0,1544,239.0,444.17163212435236,956,436,103,49,0
2011,18.0,3.0,1.0,1240,376.5,721.7233870967742,599,325,126,190,0
2011,18.0,17.0,2.0,6,2417.5,2459.8333333333335,0,0,0,6,0
2011,30.0,1.0,1.0,24,432.5,715.25,10,7,5,2,0
2011,17.0,27.0,17.0,20,2684.0,2734.35,0,0,0,20,0
2011,6.0,11.0,4.0,636,502.5,870.5770440251572,185,241,126,84,0
2011,17.0,24.0,1.0,2148,291.5,916.4664804469273,1116,239,177,616,0
2011,17.0,26.0,15.0,670,1505.0,1342.2388059701493,149,73,241,207,0
2011,23.0,44.0,1.0,2516,1671.5,1714.0715421303657,148,429,777,1162,0
2011,9.0,5.0,14.0,17,1592.0,1330.0,5,1,4,7,0
2011,4.0,5.0,11.0,455,211.0,460.55164835164834,286,97,65,7,0
2011,4.0,6.0,5.0,320,356.5,500.821875,162,120,27,11,0
2011,10.0,10.0,17.0,8,1525.5,1425.125,2,0,4,2,0
2011,4.0,9.0,1.0,1049,1313.0,1276.4690181124881,172,231,371,275,0
2011,23.0,8.0,1.0,227,177.0,427.95594713656385,162,37,12,16,0
2011,6.0,24.0,2.0,57,1334.0,1426.6140350877192,0,18,24,15,0
2011,10.0,18.0,10.0,152,2296.0,2248.5065789473683,0,0,26,126,0
2011,14.0,16.0,4.0,435,791.0,831.4873563218391,70,246,117,2,0
2011,26.0,8.0,1.0,3280,257.0,500.7829268292683,2016,786,278,200,0
2011,18.0,12.0,4.0,11,1852.0,2017.3636363636363,0,0,5,6,0
2011,17.0,37.0,1.0,214,1768.5,1690.6214953271028,21,22,70,101,0
2011,6.0,18.0,3.0,1441,1095.0,1196.17973629424,140,581,417,303,0
2011,1.0,17.0,1.0,2740,425.0,738.0131386861314,1325,550,488,377,0
2011,13.0,21.0,2.0,80,2171.0,2227.5,0,0,15,65,0
2011,9.0,8.0,28.0,6,2503.0,2357.8333333333335,0,0,1,5,0
2011,5.0,5.0,11.0,3,1894.0,1959.6666666666667,0,0,1,2,0
2011,4.0,10.0,1.0,2036,381.0,549.4646365422396,998,711,241,86,0
2011,1.0,26.0,9.0,258,849.0,905.7868217054264,98,54,61,45,0
2011,18.0,6.0,5.0,16,1655.5,1726.6875,1,0,9,6,0
2011,1.0,36.0,1.0,1262,334.0,605.2884310618067,655,375,94,138,0
2011,13.0,47.0,3.0,198,1985.5,2070.409090909091,0,0,73,125,0
2011,14.0,4.0,7.0,31,1563.0,1562.967741935484,0,2,27,2,0
2011,13.0,69.0,2.0,390,1760.0,1750.7923076923078,13,34,163,180,0
2011,16.0,7.0,6.0,14,2179.0,2132.4285714285716,0,0,5,9,0
2011,13.0,10.0,3.0,387,2018.0,2141.4341085271317,0,0,101,286,0
2011,18.0,5.0,2.0,265,205.0,610.422641509434,146,43,55,21,0
2011,5.0,5.0,7.0,108,1426.0,1652.8425925925926,0,7,63,38,0
2011,30.0,2.0,1.0,152,801.5,772.5723684210526,38,78,33,3,0
2011,5.0,1.0,1.0,1,1244.0,1244.0,0,0,1,0,0
2011,9.0,12.0,25.0,109,1540.0,1571.9908256880733,9,15,49,36,0
2011,14.0,23.0,1.0,696,964.5,992.933908045977,0,571,120,5,0
2011,6.0,17.0,2.0,254,315.5,508.49212598425197,148,68,25,13,0
2011,18.0,3.0,6.0,1,2568.0,2568.0,0,0,0,1,0
2011,11.0,19.0,2.0,61,2065.0,1941.4426229508197,0,4,20,37,0
2011,18.0,19.0,1.0,108,1665.0,1742.6944444444443,0,0,75,33,0
2011,5.0,6.0,19.0,72,1517.5,1587.625,2,11,40,19,0
2011,14.0,9.0,5.0,106,1303.5,1334.132075471698,1,10,87,8,0
2011,9.0,10.0,13.0,21,2447.0,2329.714285714286,0,0,4,17,0
2011,1.0,35.0,13.0,3553,475.0,896.2414860681115,1654,608,482,809,0
2011,16.0,9.0,10.0,3,2193.0,2260.3333333333335,0,0,0,3,0
2011,1.0,2.0,1.0,3674,671.5,927.452912357104,1546,620,731,777,0
2011,15.0,2.0,7.0,16,1875.0,1903.75,0,0,8,8,0
2011,5.0,5.0,8.0,1,2617.0,2617.0,0,0,0,1,0
2011,11.0,10.0,8.0,5,1949.0,1904.0,0,0,2,3,0
2011,23.0,13.0,1.0,2380,247.0,517.2478991596639,1388,617,215,160,0
2011,23.0,43.0,1.0,9475,348.0,593.9748812664908,4829,2683,1190,773,0
2011,13.0,45.0,3.0,7,1729.0,2075.1428571428573,0,0,4,3,0
2011,6.0,15.0,3.0,455,955.0,878.389010989011,81,204,150,20,0
2011,18.0,15.0,1.0,7,1784.0,1733.2857142857142,0,1,3,3,0
2011,5.0,2.0,12.0,4,1396.0,1413.5,0,0,4,0,0
2011,19.0,1.0,1.0,2,2699.0,2699.0,0,0,0,2,0
2011,1.0,21.0,2.0,2334,278.0,399.5119965724079,1436,731,78,89,0
2011,15.0,2.0,2.0,29,1206.0,1294.5172413793102,0,12,10,7,0
2011,12.0,4.0,2.0,4,2520.5,2588.0,0,0,0,4,0
2011,9.0,11.0,19.0,48,2445.0,2355.5,0,0,7,41,0
2011,5.0,7.0,2.0,1,1833.0,1833.0,0,0,0,1,0
2011,14.0,7.0,2.0,79,1340.0,1378.9240506329113,0,18,50,11,0
2011,5.0,5.0,5.0,11,2452.0,2476.7272727272725,0,0,0,11,0
2011,9.0,31.0,11.0,32,1797.5,1953.34375,0,0,16,16,0
2011,9.0,9.0,36.0,5,2169.0,1968.8,0,0,2,3,0
2011,9.0,8.0,11.0,48,1353.5,1519.1875,0,8,25,15,0
2011,16.0,8.0,2.0,100,2392.5,2333.67,0,0,20,80,0
2011,18.0,16.0,5.0,6,1746.5,1897.5,0,0,4,2,0
2011,14.0,5.0,1.0,747,881.0,913.388219544846,256,129,333,29,0
2011,16.0,20.0,19.0,31,2362.0,2288.8709677419356,0,0,2,29,0
2011,20.0,5.0,2.0,10,2480.5,2215.4,0,0,3,7,0
2011,2.0,23.0,1.0,1872,298.5,611.3231837606837,1058,438,194,182,0
2011,10.0,9.0,6.0,15,1138.0,1320.6,2,5,2,6,0
2011,16.0,4.0,8.0,4,1574.5,1574.75,0,0,3,1,0
2011,12.0,15.0,2.0,1,2606.0,2606.0,0,0,0,1,0
2011,5.0,6.0,4.0,2,1608.0,1608.0,0,0,2,0,0
2011,16.0,25.0,1.0,32,2283.5,2092.3125,0,0,12,20,0
2011,15.0,5.0,15.0,318,1573.5,1660.6949685534591,0,57,149,112,0
2011,16.0,8.0,13.0,11,1064.0,1052.2727272727273,0,6,5,0,0
2011,10.0,32.0,20.0,157,2233.0,2218.076433121019,0,0,26,131,0
2011,16.0,14.0,4.0,82,2360.5,2126.6585365853657,0,1,26,55,0
2011,16.0,14.0,3.0,56,1154.0,1366.3392857142858,1,26,12,17,0
2011,9.0,35.0,30.0,9,2019.0,2175.6666666666665,0,0,2,7,0
2011,23.0,4.0,1.0,911,5.0,615.9099890230516,541,80,204,86,0
2011,22.0,21.0,1.0,405,1145.0,1166.8320987654322,0,162,239,4,0
2011,13.0,76.0,1.0,7,3142.0,3158.5714285714284,0,0,0,7,0
2011,16.0,13.0,7.0,258,2012.5,2056.4186046511627,0,0,118,140,0
2011,6.0,20.0,8.0,28,1442.5,1463.9285714285713,0,0,28,0,0
2011,10.0,6.0,6.0,23,1998.0,1618.0,5,3,0,15,0
2011,18.0,16.0,2.0,15,1789.0,1995.9333333333334,0,0,8,7,0
2011,5.0,4.0,2.0,2,2557.5,2557.5,0,0,0,2,0
2011,5.0,6.0,5.0,1,125.0,125.0,1,0,0,0,0
2011,12.0,4.0,10.0,1,2582.0,2582.0,0,0,0,1,0
2011,13.0,11.0,3.0,41,3060.0,2987.2195121951218,0,0,1,40,0
2011,9.0,27.0,8.0,6,2883.5,2477.3333333333335,0,0,2,4,0
2011,13.0,41.0,2.0,23,2076.0,2235.521739130435,0,0,7,16,0
2011,9.0,9.0,44.0,2,2219.0,2219.0,0,0,0,2,0
2011,3.0,20.0,8.0,31,1604.0,1695.1290322580646,0,11,6,14,0
2011,20.0,9.0,1.0,12,1685.0,1841.1666666666667,0,1,5,6,0
2011,14.0,3.0,2.0,57,1652.0,1669.877192982456,0,0,45,12,0
2011,9.0,18.0,19.0,97,2222.0,2238.0721649484535,0,0,2,95,0
2011,9.0,33.0,11.0,2,1808.0,1808.0,0,0,1,1,0
2011,18.0,13.0,1.0,149,399.0,656.261744966443,73,39,25,12,0
2011,23.0,29.0,1.0,1749,341.0,635.357918810749,915,483,183,168,0
2011,7.0,15.0,2.0,479,968.0,1240.3235908141962,0,271,107,101,0
2011,9.0,33.0,12.0,3,2607.0,2149.6666666666665,0,0,1,2,0
2011,22.0,18.0,8.0,16,1490.0,1475.375,0,2,14,0,0
2011,9.0,6.0,20.0,8,1741.0,1800.125,0,0,5,3,0
2011,1.0,34.0,1.0,2125,730.0,945.9002352941177,788,480,441,416,0
2011,13.0,10.0,8.0,1,2129.0,2129.0,0,0,0,1,0
2011,18.0,19.0,2.0,11,1478.0,1628.909090909091,0,1,6,4,0
2011,4.0,16.0,1.0,864,414.0,461.1828703703704,400,374,80,10,0
2011,16.0,17.0,19.0,4,2231.5,2141.25,0,0,1,3,0
2011,1.0,27.0,1.0,3407,315.0,724.3304960375697,1755,454,737,461,0
2011,9.0,30.0,7.0,37,2458.0,2282.945945945946,0,0,8,29,0
2011,9.0,27.0,4.0,15,2409.0,2334.6,0,0,0,15,0
2011,16.0,10.0,6.0,1,1563.0,1563.0,0,0,1,0,0
2011,16.0,22.0,16.0,3,2310.0,2587.6666666666665,0,0,0,3,0
2011,23.0,20.0,1.0,2210,265.0,623.141628959276,1246,523,275,166,0
2011,6.0,4.0,5.0,1052,613.0,653.4648288973384,358,576,81,37,0
2011,9.0,3.0,4.0,34,1863.0,2050.5,0,0,9,25,0
2011,10.0,31.0,9.0,138,1988.0,1988.8260869565217,0,2,48,88,0
2011,13.0,62.0,3.0,1094,2431.0,2320.805301645338,0,1,186,907,0
2011,10.0,19.0,3.0,11,678.0,756.3636363636364,5,2,3,1,0
2011,1.0,31.0,1.0,2747,604.0,848.259919912632,1158,559,578,452,0
2011,6.0,9.0,3.0,48,637.0,702.5833333333334,10,29,8,1,0
2011,1.0,28.0,12.0,268,439.0,774.526119402985,131,45,37,55,0
2011,10.0,32.0,19.0,38,1454.5,1622.5,1,0,30,7,0
2011,10.0,3.0,15.0,32,2335.5,2262.40625,0,2,1,29,0
2011,10.0,22.0,3.0,31,2136.0,2050.451612903226,0,0,7,24,0
2011,14.0,13.0,5.0,401,1746.0,1803.9625935162094,0,1,251,149,0
2011,15.0,9.0,1.0,12,1113.0,1431.5833333333333,0,6,2,4,0
2011,9.0,38.0,9.0,114,2490.5,2474.938596491228,0,0,1,113,0
2011,13.0,31.0,6.0,176,2216.5,2272.4261363636365,0,0,11,165,0
2011,16.0,19.0,1.0,64,2241.5,2121.890625,0,0,18,46,0
2011,12.0,20.0,2.0,4,1974.5,2001.5,0,0,1,3,0
2011,9.0,13.0,26.0,41,673.0,942.609756097561,0,28,8,5,0
2011,29.0,5.0,1.0,956,337.0,566.3169456066946,504,304,94,54,0
2011,9.0,10.0,16.0,4,1785.0,1772.75,0,0,2,2,0
2011,12.0,14.0,3.0,99,696.0,711.2323232323232,18,73,5,3,0
2011,9.0,34.0,2.0,136,2177.0,2084.794117647059,3,2,37,94,0
2011,16.0,7.0,12.0,2,2248.0,2248.0,0,0,0,2,0
2011,9.0,35.0,25.0,11,2135.0,2107.5454545454545,0,0,5,6,0
2011,18.0,23.0,5.0,33,1988.0,1937.030303030303,1,1,9,22,0
2011,26.0,11.0,2.0,909,2176.0,2115.026402640264,5,45,157,702,0
2011,11.0,23.0,2.0,3,2055.0,2010.3333333333333,0,0,1,2,0
2011,23.0,10.0,1.0,4413,314.0,508.8527079084523,2329,1426,462,196,0
2011,2.0,4.0,1.0,1528,375.0,546.7212041884817,756,542,142,88,0
2011,9.0,23.0,11.0,4,2163.5,2339.5,0,0,0,4,0
2011,29.0,9.0,26.0,6,2665.0,2722.0,0,0,0,6,0
2011,13.0,18.0,3.0,776,1658.0,1667.8711340206185,13,93,461,209,0
2011,19.0,1.0,3.0,15,637.0,1071.0666666666666,2,9,0,4,0
2011,9.0,39.0,14.0,1,2129.0,2129.0,0,0,0,1,0
2011,15.0,1.0,8.0,696,1240.0,1374.132183908046,0,237,316,143,0
2011,9.0,18.0,13.0,40,1250.5,1399.575,0,16,13,11,0
2011,9.0,23.0,6.0,77,2315.0,2357.7272727272725,0,0,4,73,0
2011,9.0,11.0,6.0,31,1922.0,2000.5483870967741,0,0,14,17,0
2011,23.0,41.0,1.0,1820,347.0,536.4774725274725,935,641,149,95,0
2011,12.0,4.0,8.0,2,2336.5,2336.5,0,0,0,2,0
2011,18.0,1.0,1.0,246,590.0,794.80081300813,62,124,35,25,0
2011,20.0,2.0,6.0,34,478.5,940.7647058823529,11,13,3,7,0
2011,11.0,12.0,3.0,4,1744.5,1870.5,0,0,2,2,0
2011,20.0,10.0,1.0,53,759.0,939.0943396226415,0,41,9,3,0
2011,23.0,18.0,1.0,1151,373.0,569.4787141615986,566,434,54,97,0
2011,9.0,3.0,16.0,9,2307.0,2203.0,0,0,2,7,0
2011,9.0,33.0,7.0,34,2328.0,2293.323529411765,0,0,3,31,0
2011,26.0,10.0,2.0,523,2090.0,2123.640535372849,1,4,79,439,0
2011,23.0,28.0,1.0,811,1451.0,1667.8175092478423,3,132,400,276,0
2011,9.0,13.0,13.0,382,652.0,965.2434554973822,58,187,74,63,0
2011,9.0,7.0,44.0,7,1180.0,1151.857142857143,0,2,5,0,0
2011,9.0,26.0,23.0,4,2077.0,2100.5,0,0,2,2,0
2011,9.0,31.0,30.0,2,2366.0,2366.0,0,0,0,2,0
2011,9.0,20.0,18.0,1,1622.0,1622.0,0,0,1,0,0
2011,5.0,6.0,7.0,3,1800.0,1670.3333333333333,0,0,2,1,0
2011,12.0,3.0,3.0,6,2311.5,2306.0,0,0,0,6,0
2011,11.0,4.0,2.0,35,1592.0,1589.9142857142858,0,5,22,8,0
2011,12.0,1.0,4.0,36,1700.5,1771.2222222222222,1,0,19,16,0
2011,9.0,2.0,30.0,20,2160.0,2193.05,0,0,2,18,0
2011,16.0,6.0,13.0,1,2448.0,2448.0,0,0,0,1,0
2011,4.0,5.0,1.0,1800,349.0,579.9644444444444,938,617,126,119,0
2011,18.0,4.0,1.0,329,635.0,746.7537993920972,95,155,62,17,0
2011,15.0,5.0,3.0,63,1037.0,1142.7777777777778,0,35,23,5,0
2011,1.0,23.0,10.0,11212,311.0,519.3034249018908,6331,3614,639,628,0
2011,16.0,18.0,18.0,20,2513.5,2586.65,0,0,1,19,0
2011,20.0,5.0,5.0,20,1397.5,1610.8,0,2,10,8,0
2011,18.0,6.0,1.0,441,1466.0,1367.485260770975,90,59,148,144,0
2011,9.0,19.0,34.0,1,2565.0,2565.0,0,0,0,1,0
2011,2.0,4.0,31.0,7,2394.0,2425.285714285714,0,0,1,6,0
2011,5.0,6.0,2.0,2,1240.0,1240.0,0,0,2,0,0
2011,9.0,8.0,40.0,1,2219.0,2219.0,0,0,0,1,0
2011,17.0,24.0,18.0,29,2318.0,2405.793103448276,0,0,0,29,0
2011,12.0,22.0,2.0,5,2347.0,2353.2,0,0,0,5,0
2011,13.0,8.0,3.0,3327,1123.0,1134.2500751427713,885,403,1343,696,0
2011,23.0,3.0,1.0,382,1028.5,1192.7931937172775,90,103,86,103,0
2011,12.0,3.0,12.0,8,2736.5,2714.375,0,0,0,8,0
2011,10.0,7.0,8.0,17,2405.0,2391.0588235294117,0,0,0,17,0
2011,12.0,4.0,5.0,15,2854.0,2831.133333333333,0,0,0,15,0
2011,9.0,8.0,12.0,40,2465.5,2473.875,0,0,1,39,0
2011,10.0,12.0,5.0,54,2052.0,1973.8333333333333,0,2,18,34,0
2011,4.0,7.0,5.0,519,246.0,347.242774566474,359,134,20,6,0
2011,9.0,1.0,12.0,55,2335.0,2317.7636363636366,0,0,6,49,0
2011,6.0,3.0,4.0,1072,1232.0,1337.8246268656717,0,408,500,164,0
2011,18.0,2.0,1.0,373,949.0,995.4986595174263,89,130,91,63,0
2011,7.0,8.0,5.0,65,2045.0,1927.7230769230769,0,4,24,37,0
2011,16.0,8.0,9.0,8,2151.5,2112.0,0,0,2,6,0
2011,16.0,14.0,7.0,12,2599.0,2416.75,0,1,1,10,0
2011,2.0,11.0,6.0,855,777.0,987.153216374269,180,358,177,140,0
2011,5.0,11.0,1.0,4,1853.0,1993.0,0,0,2,2,0
2011,14.0,4.0,9.0,8,1548.0,1466.875,0,1,7,0,0
2011,9.0,6.0,18.0,7,2089.0,2448.8571428571427,0,0,0,7,0
2011,6.0,22.0,1.0,53,1213.0,1070.3962264150944,8,15,26,4,0
2011,9.0,8.0,39.0,24,2290.5,2276.8333333333335,0,0,4,20,0
2011,22.0,3.0,9.0,102,1915.0,1914.9705882352941,0,5,31,66,0
2011,15.0,6.0,2.0,37,1080.0,1158.3513513513512,0,19,16,2,0
2011,1.0,29.0,1.0,4458,703.0,681.9683714670256,1738,1591,953,176,0
2011,22.0,15.0,5.0,58,1375.5,1395.4137931034484,0,1,55,2,0
2011,23.0,1.0,1.0,8954,661.0,913.2173330355148,3967,1599,1432,1956,0
2011,16.0,1.0,3.0,64,2418.0,2400.6875,1,0,6,57,0
2011,9.0,22.0,27.0,3,2261.0,2302.3333333333335,0,0,0,3,0
2011,9.0,10.0,6.0,48,2371.5,2400.8958333333335,0,0,1,47,0
2011,5.0,11.0,9.0,31,1584.0,1642.2903225806451,0,0,22,9,0
2011,9.0,36.0,12.0,80,2531.5,2294.1125,0,6,10,64,0
2011,4.0,7.0,1.0,918,296.0,389.01416122004355,539,337,30,12,0
2011,18.0,23.0,2.0,88,2192.5,2127.409090909091,0,1,11,76,0
2011,9.0,33.0,8.0,57,2484.0,2473.877192982456,0,0,1,56,0
2011,4.0,12.0,1.0,839,690.0,947.4302741358761,205,345,153,136,0
2011,1.0,10.0,1.0,919,827.0,926.5603917301414,330,204,225,160,0
2011,4.0,1.0,4.0,759,487.0,630.0579710144928,342,251,133,33,0
2011,9.0,26.0,8.0,6,2167.5,2052.6666666666665,0,1,1,4,0
2011,10.0,25.0,9.0,1,2815.0,2815.0,0,0,0,1,0
2011,4.0,15.0,4.0,544,376.0,430.5845588235294,267,256,20,1,0
2011,4.0,10.0,7.0,183,481.0,524.9890710382514,70,106,3,4,0
2011,8.0,6.0,13.0,2,3147.0,3147.0,0,0,0,2,0
2011,9.0,32.0,12.0,1,2885.0,2885.0,0,0,0,1,0
2011,23.0,50.0,1.0,22262,438.0,633.1985895247507,10122,7466,2885,1789,0
2011,16.0,2.0,4.0,148,2058.5,2024.0472972972973,0,3,53,92,0
2011,4.0,9.0,4.0,28,2542.5,2568.5714285714284,0,0,0,28,0
2011,13.0,57.0,9.0,175,1979.0,2086.8571428571427,0,0,64,111,0
2011,9.0,29.0,11.0,6,2957.0,2706.0,0,0,1,5,0
2011,12.0,11.0,5.0,11,2580.0,2655.6363636363635,0,0,0,11,0
2011,14.0,8.0,5.0,134,1808.5,1737.6492537313434,0,15,56,63,0
2011,23.0,42.0,1.0,1693,767.0,1040.9509746012995,642,328,289,434,0
2011,23.0,16.0,1.0,1128,1059.5,1169.6170212765958,356,213,194,365,0
2011,13.0,33.0,4.0,201,2074.0,2049.905472636816,1,16,45,139,0
2011,15.0,2.0,6.0,17,1281.0,1354.1176470588234,0,5,9,3,0
2011,12.0,8.0,5.0,3,2555.0,2546.3333333333335,0,0,0,3,0
2011,9.0,35.0,9.0,43,2407.0,2294.2093023255816,1,1,4,37,0
2011,11.0,8.0,5.0,14,2067.5,2083.214285714286,0,0,6,8,0
2011,11.0,10.0,3.0,8,2277.0,2111.125,0,0,2,6,0
2011,7.0,4.0,4.0,214,1590.0,1558.7757009345794,2,85,31,96,0
2011,9.0,38.0,21.0,3,2228.0,2168.3333333333335,0,0,1,2,0
2011,13.0,41.0,3.0,24,2580.0,2533.125,0,0,1,23,0
2011,9.0,7.0,38.0,9,2640.0,2580.777777777778,0,0,0,9,0
2011,6.0,10.0,4.0,3107,617.0,839.8033472803347,1107,1084,475,441,0
2011,13.0,70.0,2.0,130,2081.5,2079.923076923077,0,0,50,80,0
2011,1.0,9.0,2.0,4046,415.5,813.9878892733564,1961,888,414,783,0
2011,11.0,13.0,3.0,50,2103.5,2143.28,0,0,4,46,0
2011,10.0,4.0,8.0,66,1052.0,1297.3939393939395,22,14,5,25,0
2011,10.0,28.0,3.0,304,2212.5,2169.9177631578946,0,4,62,238,0
2011,9.0,33.0,14.0,11,2470.0,2469.818181818182,0,0,0,11,0
2011,23.0,5.0,1.0,593,346.0,849.7807757166947,307,94,56,136,0
2011,13.0,4.0,3.0,311,2489.0,2333.610932475884,3,11,29,268,0
2011,23.0,36.0,1.0,4572,361.0,573.659886264217,2305,1326,636,305,0
2011,9.0,7.0,23.0,7,1930.0,1922.0,0,0,2,5,0
2011,11.0,7.0,5.0,2,2518.5,2518.5,0,0,0,2,0
2011,14.0,4.0,6.0,354,1299.0,1343.3135593220338,0,36,308,10,0
2011,18.0,10.0,4.0,50,1820.0,1827.98,0,0,27,23,0
2011,9.0,11.0,23.0,67,2458.0,2431.0746268656717,0,0,2,65,0
2011,1.0,32.0,1.0,316,189.0,472.93037974683546,200,59,48,9,0
2011,23.0,23.0,1.0,2175,190.0,480.95126436781607,1390,437,186,162,0
2011,23.0,15.0,1.0,4161,416.0,724.634703196347,1978,1009,581,593,0
2011,23.0,34.0,1.0,4089,549.0,788.6441672780632,1605,1346,516,622,0
2011,9.0,30.0,27.0,20,2418.0,2251.95,0,0,4,16,0
2011,9.0,5.0,15.0,10,2181.0,2122.2,0,0,2,8,0
2011,23.0,11.0,1.0,1473,745.0,913.102511880516,377,625,285,186,0
2011,15.0,9.0,3.0,9,1493.0,1857.4444444444443,0,4,1,4,0
2011,9.0,35.0,13.0,98,2809.5,2438.295918367347,0,0,28,70,0
2011,9.0,19.0,14.0,9,2157.0,2222.222222222222,0,0,1,8,0
2011,7.0,9.0,5.0,266,2294.5,2170.0112781954886,3,4,69,190,0
