,state_code,dist_code,court_no,median,mean,case_count
1493,4.0,4.0,21.0,1338.0,1518.0142857142857,70.0
1494,4.0,4.0,22.0,2987.0,2987.0,1.0
1495,4.0,4.0,30.0,1598.5,1710.782258064516,124.0
1496,4.0,4.0,31.0,747.0,747.0,1.0
1497,4.0,5.0,1.0,389.0,620.4616151545364,2007.0
1498,4.0,5.0,2.0,520.0,634.8351534061362,1923.0
1499,4.0,5.0,3.0,262.0,420.4816472694718,1117.0
1500,4.0,5.0,4.0,323.0,456.8440366972477,1314.0
1501,4.0,5.0,7.0,912.0,858.8214894826606,1763.0
1502,4.0,5.0,8.0,264.5,351.82142857142856,226.0
1503,4.0,5.0,9.0,286.0,372.83470749901846,2552.0
1504,4.0,5.0,10.0,322.0,589.5850415512465,1835.0
1505,4.0,5.0,11.0,317.0,682.3018867924528,560.0
1506,4.0,5.0,12.0,634.5,770.0769230769231,106.0
1507,4.0,5.0,13.0,1028.0,1189.6320346320347,466.0
1508,4.0,5.0,14.0,1190.5,1235.2200902934537,887.0
1509,4.0,5.0,15.0,874.0,948.5335570469799,305.0
1510,4.0,5.0,16.0,941.0,1108.3,30.0
1511,4.0,5.0,18.0,1919.0,2090.6666666666665,3.0
1512,4.0,5.0,19.0,1978.0,1911.9130434782608,23.0
1513,4.0,5.0,20.0,2109.5,2166.3888888888887,37.0
1514,4.0,5.0,21.0,2636.0,2636.0,4.0
1515,4.0,5.0,22.0,1239.0,1364.3333333333333,3.0
1516,4.0,5.0,23.0,2292.0,2133.358024691358,88.0
1517,4.0,5.0,24.0,1656.0,1758.0,3.0
1518,4.0,5.0,25.0,1720.0,1837.7435897435898,39.0
1519,4.0,5.0,26.0,1910.0,1903.625,17.0
1520,4.0,5.0,27.0,223.0,347.80616740088107,454.0
1521,4.0,5.0,28.0,1880.0,1979.6764705882354,37.0
1522,4.0,5.0,29.0,2112.5,2027.55,22.0
1523,4.0,5.0,30.0,1269.5,1427.2,72.0
1524,4.0,5.0,31.0,1243.5,1281.9,91.0
1525,4.0,5.0,32.0,1406.0,1683.111111111111,64.0
1526,4.0,5.0,33.0,114.0,280.1570762052877,648.0
1527,4.0,5.0,34.0,181.0,332.5449473031618,1620.0
1528,4.0,5.0,35.0,206.0,337.56902356902356,298.0
1529,4.0,5.0,36.0,151.0,308.4565030146425,1171.0
1530,4.0,5.0,37.0,173.0,191.28857566765578,1351.0
1531,4.0,5.0,40.0,2037.5,2107.0,4.0
1532,4.0,6.0,1.0,1091.0,1124.45,2045.0
1533,4.0,6.0,2.0,973.5,1108.4991071428572,1126.0
1534,4.0,6.0,3.0,559.0,678.7863849765258,876.0
1535,4.0,6.0,4.0,1680.5,1561.122864651774,1537.0
1536,4.0,6.0,5.0,494.0,635.9852507374632,339.0
1537,4.0,6.0,6.0,338.0,553.3732718894009,229.0
1538,4.0,6.0,7.0,1821.0,1904.0281690140846,75.0
1539,4.0,6.0,8.0,1820.0,1944.421052631579,19.0
1540,4.0,6.0,9.0,2043.5,2035.3333333333333,48.0
1541,4.0,6.0,10.0,2005.0,2182.7391304347825,25.0
1542,4.0,6.0,11.0,427.5,536.6842696629213,893.0
1543,4.0,6.0,12.0,2060.5,2031.2441860465117,183.0
1544,4.0,6.0,13.0,1642.0,1767.7972027972028,170.0
1545,4.0,6.0,14.0,2099.0,2130.983333333333,122.0
1546,4.0,6.0,15.0,2177.0,2225.878048780488,92.0
1547,4.0,6.0,16.0,1129.0,1003.3025641025641,199.0
1548,4.0,6.0,17.0,999.5,1226.1495327102805,235.0
1549,4.0,6.0,18.0,1815.0,1904.1666666666667,54.0
1550,4.0,6.0,19.0,1629.0,1721.7764705882353,85.0
1551,4.0,6.0,20.0,2924.0,2924.0,1.0
1552,4.0,6.0,21.0,1948.0,1984.561403508772,60.0
1553,4.0,6.0,22.0,1794.0,1712.896551724138,30.0
1554,4.0,6.0,23.0,1430.0,1295.2222222222222,13.0
1555,4.0,6.0,24.0,2255.0,2274.4166666666665,17.0
1556,4.0,6.0,25.0,1605.5,1728.7894736842106,241.0
1557,4.0,6.0,26.0,1906.0,1978.7777777777778,9.0
1558,4.0,6.0,28.0,1907.5,1823.625,8.0
1559,4.0,6.0,34.0,2274.0,2270.8966666666665,601.0
1560,4.0,6.0,35.0,1455.0,1455.8703703703704,55.0
1561,4.0,7.0,1.0,344.0,396.9285024154589,1044.0
1562,4.0,7.0,2.0,622.5,711.2026315789474,385.0
1563,4.0,7.0,3.0,431.0,451.9400544959128,371.0
1564,4.0,7.0,4.0,1120.0,987.1488162344983,887.0
1565,4.0,7.0,5.0,184.0,295.03183520599254,546.0
1566,4.0,7.0,6.0,232.0,366.7038547071905,2699.0
1567,4.0,7.0,7.0,318.0,334.4421768707483,147.0
1568,4.0,7.0,8.0,586.5,639.3333333333334,18.0
1569,4.0,7.0,9.0,362.5,490.8421052631579,76.0
1570,4.0,7.0,10.0,1290.0,1321.1923076923076,104.0
1571,4.0,7.0,11.0,1095.0,1025.3333333333333,3.0
1572,4.0,7.0,12.0,1704.0,1754.9666666666667,106.0
1573,4.0,7.0,13.0,1721.5,1790.8055555555557,36.0
1574,4.0,7.0,14.0,1102.5,1396.26582278481,167.0
1575,4.0,7.0,15.0,955.5,1086.5384615384614,27.0
1576,4.0,7.0,16.0,1675.0,1862.5555555555557,18.0
1577,4.0,7.0,19.0,2636.0,2636.925,83.0
1578,4.0,7.0,20.0,1432.5,1627.898148148148,108.0
1579,4.0,7.0,21.0,2676.0,2711.8541666666665,48.0
1580,4.0,7.0,22.0,1509.0,1622.1666666666667,30.0
1581,4.0,7.0,23.0,978.0,1129.5402298850574,95.0
1582,4.0,7.0,26.0,672.0,644.5555555555555,27.0
1583,4.0,8.0,1.0,848.0,880.500505050505,2066.0
1584,4.0,8.0,2.0,745.0,910.083109919571,1165.0
1585,4.0,8.0,3.0,219.0,365.8476084538376,917.0
1586,4.0,8.0,4.0,601.5,783.7822580645161,251.0
1587,4.0,8.0,5.0,755.0,865.9274965800273,731.0
1588,4.0,8.0,6.0,472.0,566.1404779145547,1389.0
1589,4.0,8.0,7.0,936.0,906.7091366303437,1195.0
1590,4.0,8.0,8.0,1308.0,1184.0739972337483,1452.0
1591,4.0,8.0,9.0,1967.0,2032.9032258064517,48.0
1592,4.0,8.0,10.0,2137.0,2178.213793103448,225.0
1593,4.0,8.0,11.0,1807.0,1824.0,65.0
1594,4.0,8.0,12.0,1761.0,1861.5958904109589,156.0
1595,4.0,8.0,13.0,1508.0,1585.5333333333333,164.0
1596,4.0,8.0,14.0,2398.0,2427.4,112.0
1597,4.0,8.0,15.0,1046.5,1153.6739130434783,49.0
1598,4.0,8.0,16.0,1229.0,1341.438596491228,172.0
1599,4.0,8.0,17.0,1135.0,1179.9639278557115,499.0
1600,4.0,8.0,18.0,1430.5,1466.6416666666667,263.0
1601,4.0,8.0,19.0,2381.0,2408.4324324324325,49.0
1602,4.0,8.0,20.0,511.0,795.63671875,1292.0
1603,4.0,8.0,21.0,395.0,571.952380952381,21.0
1604,4.0,8.0,23.0,875.0,1061.508379888268,182.0
1605,4.0,8.0,29.0,2589.0,2589.0,1.0
1606,4.0,9.0,1.0,728.0,957.9631419939577,1708.0
1607,4.0,9.0,2.0,1478.0,1401.167922020381,2495.0
1608,4.0,9.0,3.0,197.0,718.6332436069987,1579.0
1609,4.0,9.0,4.0,2933.0,2898.7272727272725,25.0
1610,4.0,9.0,5.0,2663.0,2703.175,112.0
1611,4.0,9.0,6.0,2318.0,2318.0,5.0
1612,4.0,9.0,7.0,3350.0,3163.75,24.0
1613,4.0,9.0,8.0,2752.0,2789.1,52.0
1614,4.0,9.0,9.0,2640.0,2600.0,3.0
1615,4.0,9.0,10.0,2241.0,2443.0,13.0
1616,4.0,9.0,11.0,2751.0,2774.5142857142855,194.0
1617,4.0,9.0,12.0,2404.5,2340.0263157894738,695.0
1618,4.0,9.0,13.0,2268.0,2145.0552147239264,203.0
1619,4.0,9.0,14.0,2606.0,2486.8185840707965,651.0
1620,4.0,9.0,15.0,2564.0,2461.254658385093,640.0
1621,4.0,9.0,16.0,2593.0,2352.946808510638,382.0
1622,4.0,9.0,17.0,1724.0,1799.8477366255145,265.0
1623,4.0,9.0,18.0,2088.0,2111.0779220779223,229.0
1624,4.0,9.0,19.0,2229.0,2244.471074380165,248.0
1625,4.0,9.0,21.0,2353.0,2335.837837837838,742.0
1626,4.0,9.0,22.0,2071.0,2019.0923076923077,67.0
1627,4.0,9.0,23.0,1966.5,2006.4624060150377,321.0
1628,4.0,9.0,24.0,2271.5,2304.3621621621623,505.0
1629,4.0,9.0,25.0,2065.0,2135.7276119402986,377.0
1630,4.0,9.0,26.0,2248.0,2091.133689839572,943.0
1631,4.0,9.0,27.0,1823.5,1950.2307692307693,331.0
1632,4.0,9.0,28.0,2022.0,2047.08125,378.0
1633,4.0,9.0,29.0,1886.0,1857.685950413223,134.0
1634,4.0,9.0,30.0,2161.0,2180.6153846153848,444.0
1635,4.0,9.0,31.0,1804.0,1689.75,4.0
1636,4.0,9.0,32.0,1874.0,1904.6666666666667,14.0
1637,4.0,9.0,33.0,3255.0,3255.0,2.0
1638,4.0,9.0,34.0,1971.5,2123.0,33.0
1639,4.0,9.0,35.0,2015.0,2189.153846153846,17.0
1640,4.0,9.0,36.0,2283.0,2092.0,22.0
1641,4.0,9.0,38.0,3173.0,3173.0,5.0
1642,4.0,9.0,41.0,3185.0,3221.3333333333335,14.0
1643,4.0,9.0,42.0,2989.0,2989.0,6.0
1644,4.0,9.0,43.0,2816.5,2826.294117647059,40.0
1645,4.0,9.0,44.0,1738.0,1782.9753086419753,82.0
1646,4.0,10.0,1.0,410.0,554.7610823258492,1739.0
1647,4.0,10.0,2.0,540.0,603.1903930131004,1186.0
1648,4.0,10.0,3.0,551.0,594.9616161616161,1489.0
1649,4.0,10.0,4.0,92.0,253.6812255541069,1535.0
1650,4.0,10.0,5.0,1100.0,1030.7058823529412,17.0
1651,4.0,10.0,6.0,408.0,620.3225806451613,2795.0
1652,4.0,10.0,7.0,394.0,482.24242424242425,168.0
1653,4.0,10.0,8.0,263.0,357.51622002820875,715.0
1654,4.0,10.0,9.0,1979.0,2019.4666666666667,62.0
1655,4.0,10.0,10.0,369.0,544.3103448275862,291.0
1656,4.0,10.0,11.0,426.0,583.1030303030303,333.0
1657,4.0,10.0,12.0,1658.0,1666.75,4.0
1658,4.0,10.0,13.0,475.0,594.7827476038339,313.0
1659,4.0,10.0,14.0,515.0,909.3096446700507,204.0
1660,4.0,10.0,15.0,2027.0,2061.126126126126,137.0
1661,4.0,10.0,16.0,406.5,568.5210084033613,1669.0
1662,4.0,10.0,17.0,1185.0,1058.8064516129032,32.0
1663,4.0,10.0,18.0,1530.0,1549.6829268292684,41.0
1664,4.0,10.0,19.0,797.5,735.2239858906526,1134.0
1665,4.0,10.0,20.0,1347.0,1011.2888888888889,46.0
1666,4.0,10.0,21.0,1414.0,1414.0,1.0
1667,4.0,10.0,22.0,2394.0,2394.0,5.0
1668,4.0,10.0,23.0,2443.0,2437.0392156862745,53.0
1669,4.0,10.0,24.0,2420.0,2435.5714285714284,14.0
1670,4.0,10.0,25.0,2278.0,2157.076923076923,15.0
1671,4.0,10.0,26.0,2592.0,2338.95,21.0
1672,4.0,11.0,1.0,468.0,686.7063074901446,1525.0
1673,4.0,11.0,2.0,248.0,383.7513116474292,954.0
1674,4.0,11.0,3.0,302.0,475.3461231015188,1252.0
1675,4.0,11.0,4.0,1005.0,1102.4628493524199,1467.0
1676,4.0,11.0,5.0,208.0,351.358458961474,1794.0
1677,4.0,11.0,6.0,525.5,648.8636363636364,416.0
1678,4.0,11.0,7.0,910.0,935.9117647058823,34.0
1679,4.0,11.0,8.0,976.0,1181.148588410104,683.0
1680,4.0,11.0,9.0,299.0,448.91256830601094,554.0
1681,4.0,11.0,10.0,1091.0,1259.7894736842106,96.0
1682,4.0,11.0,11.0,305.0,417.29397394136805,1230.0
1683,4.0,11.0,12.0,613.0,843.474801061008,393.0
1684,4.0,11.0,13.0,897.0,1090.0089285714287,118.0
1685,4.0,11.0,14.0,1057.0,1184.0643564356435,202.0
1686,4.0,11.0,15.0,972.0,1012.554945054945,182.0
1687,4.0,11.0,16.0,985.0,1120.2372881355932,415.0
1688,4.0,11.0,17.0,426.0,664.3702213279678,503.0
1689,4.0,11.0,18.0,1295.0,1442.972399150743,474.0
1690,4.0,11.0,19.0,932.0,930.2,5.0
1691,4.0,11.0,20.0,169.0,538.9897516752069,2540.0
1692,4.0,11.0,22.0,359.0,498.20588235294116,274.0
1693,4.0,11.0,23.0,1285.0,1301.2151300236408,424.0
1694,4.0,11.0,25.0,1055.0,1115.7944862155389,399.0
1695,4.0,12.0,1.0,803.0,1036.2585034013605,740.0
1696,4.0,12.0,2.0,501.0,691.0501432664756,717.0
1697,4.0,12.0,3.0,728.5,888.2508305647841,638.0
1698,4.0,12.0,4.0,401.5,560.7051282051282,320.0
1699,4.0,12.0,5.0,844.0,963.213996763754,2543.0
1700,4.0,12.0,6.0,720.0,686.807583474816,1770.0
1701,4.0,12.0,7.0,1017.0,1064.828282828283,303.0
1702,4.0,12.0,8.0,1035.0,1163.245283018868,162.0
1703,4.0,12.0,10.0,1462.5,1733.2857142857142,123.0
1704,4.0,12.0,11.0,1614.0,1722.7931034482758,33.0
1705,4.0,12.0,12.0,1868.5,1912.3535031847134,338.0
1706,4.0,12.0,13.0,1870.5,1908.3198924731182,400.0
1707,4.0,12.0,14.0,2316.0,2286.0444964871194,681.0
1708,4.0,12.0,15.0,2762.5,2748.19,103.0
1709,4.0,12.0,16.0,419.5,538.3945221445222,1716.0
1710,4.0,13.0,1.0,1863.0,1930.6,12.0
1711,4.0,15.0,1.0,1576.0,1454.0139275766016,722.0
1712,4.0,15.0,2.0,69.0,249.3355572028663,4214.0
1713,4.0,15.0,4.0,294.0,398.27272727272725,725.0
1714,4.0,15.0,5.0,658.5,813.1128871128872,2025.0
1715,4.0,15.0,6.0,239.0,417.18373812038016,959.0
1716,4.0,15.0,9.0,859.0,993.06304815489,6161.0
1717,4.0,15.0,10.0,1544.5,1755.45,103.0
1718,4.0,15.0,11.0,1581.0,1672.2938496583145,440.0
1719,4.0,15.0,14.0,1837.0,1361.6995405819296,6549.0
1720,4.0,15.0,18.0,2122.0,2213.6666666666665,54.0
1721,4.0,15.0,19.0,154.0,430.99455040871936,3339.0
1722,4.0,15.0,20.0,696.0,734.8676368676369,1448.0
1723,4.0,15.0,21.0,397.0,554.5575396825396,506.0
1724,4.0,15.0,22.0,1650.0,1789.7948717948718,214.0
1725,4.0,15.0,23.0,2500.0,2493.4945054945056,118.0
1726,4.0,15.0,24.0,2528.0,2275.112288135593,944.0
1727,4.0,15.0,25.0,1077.0,1114.5006518904825,786.0
1728,4.0,15.0,26.0,2426.0,2478.151515151515,75.0
1729,4.0,15.0,27.0,2469.0,2461.3166666666666,134.0
1730,4.0,15.0,28.0,2484.0,2503.2597402597403,103.0
1731,4.0,15.0,29.0,603.0,901.3246187363834,495.0
1732,4.0,15.0,30.0,231.0,388.4865028203062,5008.0
1733,4.0,15.0,32.0,2681.5,2681.5,2.0
1734,4.0,15.0,33.0,2251.0,2336.5625,138.0
1735,4.0,15.0,35.0,452.5,620.3601694915254,1915.0
1736,4.0,15.0,36.0,2267.0,2343.878787878788,36.0
1737,4.0,15.0,38.0,3401.0,3412.4,41.0
1738,4.0,15.0,39.0,2103.0,2063.8,5.0
1739,4.0,16.0,1.0,508.0,568.0432389937107,1289.0
1740,4.0,16.0,2.0,201.0,442.0056998100063,1581.0
1741,4.0,16.0,3.0,701.0,673.7484586929717,812.0
1742,4.0,16.0,4.0,142.5,175.11016949152543,118.0
1743,4.0,16.0,5.0,146.5,338.6547619047619,422.0
1744,4.0,16.0,6.0,732.0,873.2079037800687,582.0
1745,4.0,16.0,7.0,348.0,478.0813008130081,615.0
1746,4.0,16.0,8.0,133.0,293.8005714285714,1828.0
1747,4.0,16.0,9.0,85.0,216.86782061369001,1274.0
1748,4.0,16.0,10.0,1895.0,1784.7777777777778,56.0
1749,4.0,16.0,11.0,1313.0,1481.4745762711864,60.0
1750,4.0,16.0,12.0,1604.0,1746.9868421052631,82.0
1751,4.0,16.0,15.0,814.5,942.28,50.0
1752,5.0,1.0,1.0,956.0,965.1011235955057,445.0
1753,5.0,1.0,2.0,1004.0,1154.68,107.0
1754,5.0,1.0,3.0,1379.5,1421.7710706150342,932.0
1755,5.0,1.0,4.0,1263.5,1346.3327759197325,627.0
1756,5.0,1.0,5.0,1080.0,1405.2784810126582,253.0
1757,5.0,1.0,6.0,2749.5,2799.5,28.0
1758,5.0,1.0,7.0,2718.0,2750.0,49.0
1759,5.0,2.0,1.0,1738.5,1788.639447236181,828.0
1760,5.0,2.0,2.0,1110.5,1268.0497925311204,520.0
1761,5.0,2.0,3.0,851.0,986.8271604938271,83.0
1762,5.0,2.0,4.0,1843.0,1917.996153846154,323.0
1763,5.0,2.0,5.0,1064.5,1289.8315789473684,227.0
1764,5.0,2.0,6.0,1356.0,1490.783185840708,257.0
1765,5.0,2.0,7.0,1827.0,1823.699481865285,204.0
1766,5.0,2.0,8.0,1393.0,1441.1468531468531,457.0
1767,5.0,2.0,9.0,1358.0,1488.15,548.0
1768,5.0,2.0,10.0,1902.0,1906.4464285714287,450.0
1769,5.0,2.0,11.0,2128.0,1949.1061452513966,230.0
1770,5.0,2.0,12.0,1172.0,1325.457627118644,205.0
1771,5.0,2.0,13.0,954.0,1121.1525423728813,60.0
1772,5.0,2.0,14.0,1233.0,1365.3779761904761,356.0
1773,5.0,2.0,15.0,1116.0,1174.5625,146.0
1774,5.0,2.0,16.0,2951.0,2975.0,90.0
1775,5.0,2.0,17.0,2841.0,2900.222222222222,68.0
1776,5.0,3.0,1.0,928.0,1029.8361408882083,654.0
1777,5.0,3.0,2.0,2105.0,1868.2545045045044,488.0
1778,5.0,3.0,3.0,1338.5,1350.8666666666666,95.0
1779,5.0,3.0,4.0,940.0,1112.4331797235022,227.0
1780,5.0,3.0,5.0,854.0,982.3474801061008,381.0
1781,5.0,3.0,6.0,1121.0,1278.610101010101,502.0
1782,5.0,3.0,7.0,954.0,1070.950980392157,103.0
1783,5.0,4.0,1.0,1075.0,1131.8672086720867,405.0
1784,5.0,4.0,2.0,1867.0,1810.2427440633246,411.0
1785,5.0,4.0,3.0,1777.0,1790.100352112676,740.0
1786,5.0,4.0,4.0,1653.0,1692.7574404761904,856.0
1787,5.0,4.0,5.0,1628.0,1635.6902356902358,685.0
1788,5.0,5.0,1.0,925.0,1106.3559322033898,473.0
1789,5.0,5.0,2.0,1056.0,1277.945205479452,155.0
1790,5.0,5.0,3.0,1493.0,1610.7837837837837,146.0
1791,5.0,5.0,4.0,1146.5,1383.0,87.0
1792,5.0,5.0,5.0,1569.0,1667.7576687116564,333.0
1793,5.0,5.0,6.0,1509.0,1510.9718670076727,446.0
1794,5.0,5.0,7.0,1547.5,1544.269801980198,860.0
1795,5.0,5.0,8.0,1607.0,1652.2229299363057,180.0
1796,5.0,5.0,9.0,1137.0,1320.5294117647059,87.0
1797,5.0,5.0,10.0,1490.0,1634.1302083333333,197.0
1798,5.0,5.0,11.0,1326.5,1317.0357142857142,140.0
1799,5.0,5.0,12.0,1182.0,1361.3179190751446,179.0
1800,5.0,6.0,2.0,1707.0,1655.5179856115108,283.0
1801,5.0,6.0,3.0,1209.0,1362.4458333333334,267.0
1802,5.0,6.0,4.0,1006.0,1157.6179775280898,89.0
1803,5.0,6.0,5.0,675.0,699.3880597014926,67.0
1804,5.0,6.0,6.0,1129.0,1242.4366197183099,231.0
1805,5.0,6.0,7.0,1519.0,1550.9917525773196,515.0
1806,5.0,6.0,8.0,1310.0,1449.66,100.0
1807,5.0,6.0,9.0,1403.0,1495.338078291815,319.0
1808,5.0,6.0,10.0,1439.0,1631.475982532751,242.0
1809,5.0,6.0,11.0,644.0,756.5945945945946,37.0
1810,5.0,6.0,17.0,595.0,793.6005326231691,1543.0
1811,5.0,6.0,18.0,734.0,970.3307332293292,688.0
1812,5.0,6.0,19.0,1054.0,1277.6248636859325,977.0
1813,5.0,7.0,1.0,1222.0,1213.264705882353,137.0
1814,5.0,7.0,2.0,1406.0,1363.0461538461539,65.0
1815,5.0,7.0,3.0,1343.0,1594.1911764705883,239.0
1816,5.0,7.0,4.0,2108.0,2001.1210855949896,694.0
1817,5.0,7.0,5.0,1614.0,1654.6768292682927,333.0
1818,5.0,7.0,6.0,1553.0,1647.575569358178,524.0
1819,5.0,8.0,1.0,632.0,644.75,128.0
1820,5.0,8.0,2.0,1372.0,1358.0065789473683,153.0
1821,5.0,8.0,3.0,1294.0,1482.8256578947369,361.0
1822,5.0,8.0,4.0,1698.0,1733.1514360313315,451.0
1823,5.0,8.0,5.0,915.0,1038.1238095238095,112.0
1824,5.0,9.0,1.0,1556.5,1580.4444444444443,20.0
1825,5.0,9.0,2.0,1645.0,1679.278947368421,191.0
1826,5.0,9.0,4.0,1387.0,1413.1698630136987,369.0
1827,5.0,9.0,5.0,1141.0,1272.040650406504,125.0
1828,5.0,9.0,6.0,1780.5,1830.58,107.0
1829,5.0,9.0,7.0,1500.0,1640.3714285714286,36.0
1830,5.0,9.0,8.0,1211.0,1378.621359223301,105.0
1831,5.0,10.0,1.0,732.0,815.6298342541437,181.0
1832,5.0,10.0,2.0,948.5,1082.3155339805826,206.0
1833,5.0,10.0,3.0,1567.0,1637.0888529886915,645.0
1834,5.0,10.0,4.0,1177.0,1355.6181229773463,326.0
1835,5.0,10.0,5.0,930.0,1035.563492063492,130.0
1836,5.0,11.0,1.0,1273.5,1456.842105263158,221.0
1837,5.0,11.0,2.0,847.0,995.1917808219179,148.0
1838,5.0,11.0,3.0,1457.0,1458.9333333333334,18.0
1839,5.0,11.0,4.0,697.0,938.1923076923077,78.0
1840,5.0,11.0,5.0,1031.0,1030.55,77.0
1841,5.0,11.0,6.0,934.0,1094.611111111111,21.0
1842,5.0,11.0,7.0,1330.5,1371.5,33.0
1843,5.0,11.0,8.0,795.0,885.8296296296296,135.0
1844,5.0,11.0,9.0,1547.0,1400.766917293233,133.0
1845,5.0,11.0,10.0,2686.0,2827.8571428571427,29.0
1846,5.0,11.0,11.0,2896.0,2833.913043478261,162.0
1847,5.0,11.0,12.0,2880.0,2866.7017543859647,167.0
1848,6.0,1.0,4.0,555.0,791.0239708181344,2009.0
1849,6.0,1.0,5.0,1053.0,1177.3965884861407,1015.0
1850,6.0,1.0,6.0,558.0,753.8782608695652,1536.0
1851,6.0,1.0,7.0,822.0,1250.7894736842106,26.0
1852,6.0,1.0,8.0,1381.0,1373.6549667745783,6680.0
1853,6.0,1.0,9.0,1086.0,1020.936507936508,63.0
1854,6.0,1.0,10.0,974.0,1114.690046760187,1650.0
1855,6.0,1.0,11.0,980.0,980.0,2.0
1856,6.0,1.0,12.0,2303.5,2308.326797385621,307.0
1857,6.0,1.0,13.0,2110.0,2157.714285714286,66.0
1858,6.0,1.0,14.0,1692.0,1995.5555555555557,13.0
1859,6.0,1.0,15.0,518.0,669.5233082706767,1333.0
1860,6.0,2.0,2.0,742.5,963.2209302325581,263.0
1861,6.0,2.0,3.0,1257.0,1454.75,80.0
1862,6.0,2.0,4.0,429.0,633.0819672131148,61.0
1863,6.0,2.0,5.0,1234.0,1354.3023255813953,522.0
1864,6.0,2.0,6.0,1015.0,1173.48,92.0
1865,6.0,2.0,7.0,1731.0,1730.0607028753993,335.0
1866,6.0,2.0,8.0,1161.0,1202.3333333333333,9.0
1867,6.0,2.0,10.0,895.0,975.8333333333334,8.0
1868,6.0,3.0,2.0,934.5,1268.0729166666667,408.0
1869,6.0,3.0,3.0,1172.0,1328.1586206896552,146.0
1870,6.0,3.0,4.0,1161.0,1223.912906610703,960.0
1871,6.0,3.0,5.0,833.0,970.1122807017543,295.0
1872,6.0,3.0,6.0,1231.0,1436.764705882353,194.0
1873,6.0,3.0,7.0,1063.0,1357.6666666666667,33.0
1874,6.0,3.0,8.0,2949.0,2949.0,7.0
1875,6.0,3.0,9.0,2521.0,2521.0,1.0
1876,6.0,3.0,10.0,2513.0,2513.0,2.0
1877,6.0,4.0,2.0,608.0,742.3824884792626,217.0
1878,6.0,4.0,3.0,744.0,811.0588235294117,34.0
1879,6.0,4.0,4.0,1491.0,1539.502994011976,170.0
1880,6.0,4.0,5.0,1078.0,1059.4382284382284,1292.0
1881,6.0,4.0,6.0,788.0,959.283950617284,82.0
1882,6.0,5.0,2.0,659.0,806.8579881656805,174.0
1883,6.0,5.0,3.0,921.0,924.6349206349206,63.0
1884,6.0,5.0,4.0,1138.0,1217.2229219143576,805.0
1885,6.0,5.0,5.0,836.5,993.21875,33.0
1886,6.0,6.0,2.0,1122.0,1204.397489539749,242.0
1887,6.0,6.0,3.0,768.0,958.3228346456693,127.0
1888,6.0,6.0,4.0,1218.5,1355.6771472392638,1373.0
1889,6.0,6.0,5.0,1236.0,1426.0813397129186,223.0
1890,6.0,6.0,6.0,1457.0,1465.44089456869,313.0
1891,6.0,6.0,7.0,1226.0,1399.5859375,132.0
1892,6.0,6.0,8.0,1204.0,1298.2632911392404,405.0
1893,6.0,6.0,9.0,909.0,982.2,5.0
1894,6.0,7.0,2.0,810.5,1037.0701754385964,356.0
1895,6.0,7.0,3.0,1466.5,1616.5833333333333,227.0
1896,6.0,7.0,4.0,1416.5,1455.6111951588503,1390.0
1897,6.0,7.0,5.0,953.0,1131.9793103448276,167.0
1898,6.0,7.0,6.0,726.0,927.6825396825396,63.0
1899,6.0,7.0,7.0,1023.0,890.1428571428571,7.0
1900,6.0,8.0,2.0,1316.0,1410.9082352941177,435.0
1901,6.0,8.0,3.0,1092.0,1284.0531914893618,96.0
1902,6.0,8.0,4.0,1516.0,1657.8666666666666,57.0
1903,6.0,8.0,5.0,1392.0,1476.400956937799,1109.0
1904,6.0,9.0,3.0,695.0,818.950495049505,210.0
1905,6.0,9.0,5.0,885.0,1044.896,127.0
1906,6.0,9.0,6.0,809.0,960.2509652509652,259.0
1907,6.0,9.0,7.0,609.0,713.3529411764706,34.0
1908,6.0,9.0,8.0,1593.0,1566.3272727272727,57.0
1909,6.0,9.0,11.0,2648.5,2648.5,3.0
1910,6.0,9.0,12.0,2703.0,1717.4285714285713,12.0
1911,6.0,10.0,2.0,918.0,1152.1546391752577,434.0
1912,6.0,10.0,3.0,1104.0,1248.2615384615385,199.0
1913,6.0,10.0,4.0,1326.0,1443.7468996617813,1881.0
1914,6.0,10.0,5.0,1191.0,1297.7912087912089,200.0
1915,6.0,10.0,6.0,1233.0,1309.9565217391305,369.0
1916,6.0,10.0,7.0,924.5,1138.9166666666667,12.0
1917,6.0,10.0,8.0,1291.0,1288.7027027027027,37.0
1918,6.0,10.0,9.0,1538.0,1658.2910798122066,743.0
1919,6.0,10.0,10.0,1288.5,1492.75,74.0
1920,6.0,11.0,2.0,1128.5,1260.392857142857,84.0
1921,6.0,11.0,3.0,1175.0,1338.1463414634147,45.0
1922,6.0,11.0,4.0,996.0,1092.5497737556561,893.0
1923,6.0,11.0,5.0,926.5,962.4375,65.0
1924,6.0,11.0,6.0,1377.0,1423.3529411764705,51.0
1925,6.0,11.0,7.0,1993.0,2034.7142857142858,8.0
1926,6.0,11.0,8.0,2912.0,2912.0,1.0
1927,6.0,12.0,1.0,1342.0,1520.3394495412845,114.0
1928,6.0,12.0,2.0,1125.0,1356.75,29.0
1929,6.0,12.0,3.0,1787.0,1920.7241379310344,114.0
1930,6.0,12.0,4.0,1257.0,1493.916237113402,798.0
1931,6.0,13.0,1.0,1186.0,1271.0418604651163,227.0
1932,6.0,13.0,2.0,1066.0,1165.969696969697,177.0
1933,6.0,13.0,3.0,1418.5,1547.915458937198,503.0
